"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"12-11-2019","Não","420","08:30","09:00","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio da Alvorada"""
"12-11-2019","Não","420","09:20","11:00","100","""Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"12-11-2019","Não","420","11:15","11:45","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; Ronaldo Caiado, Governador do estado de Goiás; e Chen Zhong, Chairman da China Communications Construction Company (CCCC)""","""Palácio do Planalto"""
"12-11-2019","Não","420","11:45","12:00","15","""Gustavo Canuto, Ministro de Estado do Desenvolvimento Regional""","""Palácio do Planalto"""
"12-11-2019","Não","420","12:00","13:00","60","""Deputado Fábio Faria (PSD/RN)""","""Palácio do Planalto"""
"12-11-2019","Não","420","14:35","15:10","35","""Osmar Terra, Ministro de Estado da Cidadania""","""Palácio do Planalto"""
"12-11-2019","Não","420","15:30","16:00","30","""Sérgio Moro, Ministro de Estado da Justiça e Segurança Pública""","""Palácio do Planalto"""
"12-11-2019","Não","420","16:00","16:30","30","""Deputada Bia Kicis (PSL/DF), Vice-líder do Governo no Congresso Nacional, e Bancada do PSL na Câmara dos Deputados""","""Palácio do Planalto"""
"12-11-2019","Não","420","17:00","18:00","60","""Solenidade de lançamento do Programa Previne Brasil""","""Palácio do Planalto"""
"12-11-2019","Não","420","18:00","18:30","30","""Tarcísio Freitas, Ministro de Estado da Infraestrutura; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Marisete Fátima Dadald Pereira, Secretária-Executiva do Ministério de Minas e Energia; e General Santos Filho, Diretor Geral do Departamento Nacional de Infraestrutura de Transportes – DNIT""","""Palácio do Planalto"""
