"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"13-11-2019","Não","500","08:00","08:30","30","""Paulo Guedes, Ministro de Estado da Economia; André Luiz de Almeida, Advogado-Geral da União; e Roberto Campos Neto, Presidente do Banco Central""","""Palácio da Alvorada"""
"13-11-2019","Não","500","09:00","10:45","105","""Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"13-11-2019","Não","500","11:00","11:45","45","""Encontro com o Presidente da República Popular da China""","""Palácio Itamaraty"""
"13-11-2019","Não","500","11:45","12:00","15","""Cerimônia de Assinatura de Atos""","""Palácio Itamaraty"""
"13-11-2019","Não","500","12:00","12:30","30","""Declaração à Imprensa""","""Palácio Itamaraty"""
"13-11-2019","Não","500","12:30","13:45","75","""Almoço oferecido ao Presidente da República Popular da China""","""Palácio Itamaraty"""
"13-11-2019","Não","500","15:00","15:45","45","""Encontro com o Primeiro-Ministro da República da Índia""","""Palácio do Planalto"""
"13-11-2019","Não","500","15:55","16:10","15","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"13-11-2019","Não","500","17:25","18:00","35","""Cerimônia de Encerramento do Fórum Empresarial do BRICS""","""Brasília/DF"""
"13-11-2019","Não","500","20:00","20:30","30","""Apresentação Cultural""","""Palácio Itamaraty"""
"13-11-2019","Não","500","20:30","21:45","75","""Jantar oferecido aos Líderes do BRICS""","""Palácio Itamaraty"""
