"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"26-11-2019","Não","530","09:10","09:20","10","""General de Brigada Armando Morado Ferreira, Comandante do Instituto Militar de Engenharia (IME); e Primeiro-Tenente Ariel José Assayag do Lago do Instituto Militar de Engenharia""","""Palácio do Planalto"""
"26-11-2019","Não","530","10:10","11:20","70","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; Bento Albuquerque, Ministro de Estado de Minas e Energia; e Marcos Pontes, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações""","""Palácio do Planalto"""
"26-11-2019","Não","530","11:20","11:35","15","""Osmar Terra, Ministro de Estado da Cidadania""","""Palácio do Planalto"""
"26-11-2019","Não","530","11:35","11:50","15","""Roberto Alvim, Secretário Especial da Cultura do Ministério da Cidadania""","""Palácio do Planalto"""
"26-11-2019","Não","530","11:50","12:20","30","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Roberto Alvim, Secretário Especial da Cultura do Ministério da Cidadania; e Paulo Skaf, Presidente da Federação de Indústrias do Estado de São Paulo – FIESP""","""Palácio do Planalto"""
"26-11-2019","Não","530","12:20","13:30","70","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"26-11-2019","Não","530","14:00","14:30","30","""Wagner de Campos Rosário, Ministro de Estado da Controladoria-Geral da União""","""Palácio do Planalto"""
"26-11-2019","Não","530","16:15","17:50","95","""Partida de Brasília/DF para Manaus/AM""","""Base Aérea de Brasília"""
"26-11-2019","Não","530","18:40","18:55","15","""Entrevista à Rede Boas Novas""","""Manaus/AM"""
"26-11-2019","Não","530","19:00","21:00","120","""Culto de Gratidão a Deus pela vida do Senhor Presidente""","""Manaus/AM"""
"26-11-2019","Não","530","21:30","22:30","60","""Jantar com Wilson Lima, Governador do estado do Amazonas""","""Manaus/AM"""
