"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"29-05-2019","Não","615","08:05","09:25","80","""Café da manhã com Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Bancada do NOVO""","""Palácio do Planalto"""
"29-05-2019","Não","615","09:30","10:00","30","""Sessão Solene em Homenagem ao Senhor Carlos Alberto de Nóbrega""","""Brasília/DF"""
"29-05-2019","Não","615","10:10","11:30","80","""Entrevista à revista Veja""","""Palácio do Planalto"""
"29-05-2019","Não","615","11:40","12:20","40","""Cumprimento ao Almirante de Esquadra Ilques Barbosa Júnior, Comandante da Marinha do Brasil""","""Brasília/DF"""
"29-05-2019","Não","615","12:30","13:50","80","""Fernando Azevedo, Ministro de Estado da Defesa; Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; Deputada Professora Dayane Pimentel (PSL/BA); Deputado Bibo Nunes (PSL/RS); Deputado Coronel Tadeu (PSL/SP); Deputado Dr. Jaziel (PL/CE); Deputado General Peternelli (PSL/SP); e Deputado Heitor Freire (PSL/CE)""","""Palácio do Planalto"""
"29-05-2019","Não","615","13:50","14:20","30","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"29-05-2019","Não","615","14:20","14:55","35","""Dom Walmor Oliveira de Azevedo, Presidente da Conferência Nacional dos Bispos do Brasil (CNBB)""","""Palácio do Planalto"""
"29-05-2019","Não","615","15:00","15:15","15","""Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"29-05-2019","Não","615","15:15","15:40","25","""Abraham Weintraub, Ministro de Estado da Educação""","""Palácio do Planalto"""
"29-05-2019","Não","615","15:40","16:40","60","""Abraham Weintraub, Ministro de Estado da Educação; Luiz Henrique Mandetta, Ministro de Estado da Saúde; Deputado Alan Rick (DEM/AC); e representantes da Frente Parlamentar Mista em Defesa dos Médicos Brasileiros Formados no Exterior e da Revalidação (FMBR)""","""Palácio do Planalto"""
"29-05-2019","Não","615","16:40","17:00","20","""Marcelo Álvaro Antônio, Ministro de Estado do Turismo""","""Palácio do Planalto"""
"29-05-2019","Não","615","18:00","19:00","60","""Apresentação do Novo Presidente da Embratur""","""Brasília/DF"""
"29-05-2019","Não","615","21:00","22:00","60","""Gutemberg de Paula Fonseca, Secretário de Governo e Relações Institucionais do estado do Rio de Janeiro""","""Palácio da Alvorada"""
