"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"07-05-2019","Não","540","08:10","09:00","50","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"07-05-2019","Não","540","09:30","10:15","45","""Davi Alcolumbre, Presidente do Senado Federal; Rodrigo Maia, Presidente da Câmara dos Deputados; Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Senador Fernando Bezerra Coelho (MDB/PE), Líder do Governo no Senado Federal""","""Palácio do Planalto"""
"07-05-2019","Não","540","10:20","10:45","25","""Deputado Reinhold Stephanes Junior (PSD/PR)""","""Palácio do Planalto"""
"07-05-2019","Não","540","10:45","11:00","15","""Clifford Sobel, Ex-Embaixador dos Estados Unidos no Brasil""","""Palácio do Planalto"""
"07-05-2019","Não","540","11:15","11:35","20","""Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"07-05-2019","Não","540","11:50","13:50","120","""Sérgio Moro, Ministro de Estado da Justiça e Segurança Pública; Fernando Azevedo, Ministro de Estado da Defesa; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Brasília/DF"""
"07-05-2019","Não","540","14:10","16:00","110","""11ª Reunião do Conselho de Governo""","""Palácio do Planalto"""
"07-05-2019","Não","540","16:10","16:30","20","""Solenidade de Assinatura do Decreto da Nova Regulamentação do Uso de Armas e Munições""","""Palácio do Planalto"""
"07-05-2019","Não","540","16:40","17:00","20","""Wagner Rosário, Ministro de Estado da Controladoria-Geral da União; e André Luiz de Almeida, Advogado-Geral da União""","""Palácio do Planalto"""
"07-05-2019","Não","540","17:00","17:15","15","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Guilherme Pasin, Prefeito do Município de Bento Gonçalves/RS; Elton Paulo Gialdi, Presidente do Centro da Indústria, Comércio e Serviços de Bento Gonçalves/RS; e Rogério Capoani, Diretor-Geral da 29ª ExpoBento""","""Palácio do Planalto"""
"07-05-2019","Não","540","17:20","18:00","40","""Floriano Peixoto, Ministro-Chefe da Secretaria Geral da Presidência da República""","""Palácio do Planalto"""
"07-05-2019","Não","540","18:00","18:30","30","""Deputada Joice Hasselmann PSL/SP, Líder do Governo no Congresso Nacional""","""Palácio do Planalto"""
"07-05-2019","Não","540","18:30","19:00","30","""Raquel Dodge, Procuradora-Geral da República""","""Palácio do Planalto"""
