"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"14-05-2019","Não","-1480","08:10","08:50","40","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República; Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"14-05-2019","Não","-1480","09:00","09:15","15","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"14-05-2019","Não","-1480","09:15","09:25","10","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Ronaldo Caiado, Governador do estado do Goiás""","""Palácio do Planalto"""
"14-05-2019","Não","-1480","09:40","10:50","70","""Gustavo Canuto, Ministro de Estado do Desenvolvimento Regional; e Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"14-05-2019","Não","-1480","11:00","00:10","-650","""Eduardo Eugênio Gouvêa Vieira, Presidente da FIRJAN""","""Palácio do Planalto"""
"14-05-2019","Não","-1480","12:00","13:30","90","""Deputado Fábio Faria (PSD/RN); e Ratinho, Apresentador do SBT""","""Palácio do Planalto"""
"14-05-2019","Não","-1480","14:00","14:30","30","""Marcos Cintra, Secretário da Receita Federal""","""Palácio do Planalto"""
"14-05-2019","Não","-1480","14:30","15:00","30","""Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; e Deputado José Nelto (PODE/GO), Líder do Podemos na Câmara dos Deputados""","""Palácio do Planalto"""
"14-05-2019","Não","-1480","15:30","16:00","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"14-05-2019","Não","-1480","15:45","15:55","10","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"14-05-2019","Não","-1480","16:00","16:45","45","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Ernesto Araújo, Ministro de Estado das Relações Exteriores; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"14-05-2019","Não","-1480","17:10","17:50","40","""Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; Deputado Delegado Waldir (PSL/GO), Líder do PSL na Câmara dos Deputados; Deputado José Nelto (PODE/GO), Líder do PODE na Câmara dos Deputados; Deputado Toninho Wandscheer (PROS/PR), Líder do PROS na Câmara dos Deputados; Deputado André Ferreira (PSC/PE), Líder do PSC na Câmara dos Deputados; Deputado Daniel Coelho (CIDADANIA/PE), Líder do CIDADANIA na Câmara dos Deputados; Deputado Marcel Van Hattem (NOVO/RS), Líder do NOVO na Câmara dos Deputados; Deputado Fred Costa (PATRI/MG), Líder do PATRI na Câmara dos Deputados; Deputada Leandre (PV/PR), Líder do PV na Câmara dos Deputados; Deputado Capitão Wagner (PROS/CE), Vice-Líder do PROS na Câmara dos Deputados; Deputado Coronel Armando (PSL/SC), Vice-Líder do Governo na Câmara dos Deputados; Deputado Guilherme Derrite (PP/SP), Vice-Líder do Governo na Câmara dos Deputados; Deputado Diego Garcia (PODE/PR); e Deputado Marreca Filho (PATRI/MA)""","""Palácio do Planalto"""
"14-05-2019","Não","-1480","17:50","19:30","100","""Paulo Guedes, Ministro de Estado da Economia; Gustavo Canuto, Ministro de Estado do Desenvolvimento Regional; Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República; Deputado Otoni de Paula (PSC/RJ), 1º Vice-Líder do PSC na Câmara dos Deputados; Deputado Sóstenes Cavalcante (DEM/RJ), Vice-Líder do DEM na Câmara dos Deputados; Deputado Olival Marques (DEM/PA), Vice-Líder do DEM na Câmara dos Deputados; Deputado Hélio Lopes (PSL/RJ); Deputado Cezinha de Madureira (PSD/SP); Deputado David Soares (DEM/SP); Deputado Gilberto Nascimento (PSC/SP); Deputado Pastor Marco Feliciano (PODE/SP); Deputado Paulo Freire Costa (PR/SP); Deputado Silas Câmara (PRB/AM); Marcelo Guaranys, Secretário-Executivo do Ministério da Economia; Marcos Cintra, Secretário da Receita Federal; Antônia Lucileia Cruz Ramos Câmara, Presidente do PR no estado do Acre; Pastor Samuel Câmara, Presidente da Convenção da Assembleia de Deus no Brasil (CADB); Pastor José Wellington Costa Junior, Presidente da Convenção Geral das Assembleias de Deus no Brasil (CGADB); Eliazar Ceccon, Presidente do Conselho Politico Nacional da Convenção Geral das Assembleias de Deus no Brasil (CGADB); e Abner Ferreira, 3º Vice-Presidente da Convenção Nacional das Assembleias de Deus no Brasil (CONAMAD)""","""Palácio do Planalto"""
"14-05-2019","Não","-1480","19:30","19:45","15","""Osmar Terra, Ministro de Estado da Cidadania; Vikas Potas, Presidente do Conselho de Administração da Varkey Foundation; e Agustin Porres, Diretor Regional da Varkey Foundation""","""Palácio do Planalto"""
"14-05-2019","Não","-1480","19:45","20:00","15","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Abraham Weintraub, Ministro de Estado da Educação""","""Palácio do Planalto"""
"14-05-2019","Não","-1480","23:00","00:10","-1370","""Partida de Brasília/DF para Manaus/AM""","""Base Aérea de Brasília"""
