"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"20-05-2019","Não","485","08:45","09:20","35","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Amilcare Dallevo Jr., Presidente da RedeTV, e Marcelo de Carvalho, Vice-Presidente da RedeTV""","""Palácio do Planalto"""
"20-05-2019","Não","485","10:10","11:40","90","""Partida de Brasília/DF para o Rio de Janeiro/RJ""","""Base Aérea de Brasília"""
"20-05-2019","Não","485","12:30","13:20","50","""Cerimônia de Entrega da Medalha do Mérito Industrial do estado do Rio de Janeiro""","""Rio de Janeiro/RJ"""
"20-05-2019","Não","485","13:20","14:40","80","""Almoço oferecido por Eduardo Eugênio Gouvêa Vieira, Presidente da Federação das Indústrias do Estado do Rio de Janeiro (FIRJAN)""","""Rio de Janeiro/RJ"""
"20-05-2019","Não","485","15:00","16:20","80","""Partida do Rio de Janeiro/RJ para Brasília/DF""","""Aeroporto Santos Dumont"""
"20-05-2019","Não","485","17:10","17:30","20","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Deputada Joice Hasselmann (PSL/SP), Líder do Governo no Congresso; e Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"20-05-2019","Não","485","17:20","17:30","10","""Deputado General Girão (PSL/RN) e Sr. Raul Pereira Vasconcelos""","""Palácio do Planalto"""
"20-05-2019","Não","485","17:30","18:00","30","""Apresentação da 2ª Fase da Campanha Publicitária da Nova Previdência""","""Palácio do Planalto"""
"20-05-2019","Não","485","18:00","18:20","20","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"20-05-2019","Não","485","18:20","18:40","20","""Paulo Guedes, Ministro de Estado da Economia; e Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"20-05-2019","Não","485","18:40","19:00","20","""Vicente Jorge Rodrigues, Empresário""","""Palácio do Planalto"""
"20-05-2019","Não","485","19:00","19:30","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
