"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"21-05-2019","Não","455","08:00","08:15","15","""Hasteamento da Bandeira Nacional""","""Palácio da Alvorada"""
"21-05-2019","Não","455","08:15","11:30","195","""12ª Reunião do Conselho de Governo""","""Palácio da Alvorada"""
"21-05-2019","Não","455","11:30","12:00","30","""Cumprimentos às equipes brasileiras, masculina e feminina, de Atletismo""","""Palácio da Alvorada"""
"21-05-2019","Não","455","14:00","15:00","60","""Ato de Consagração do Brasil a Jesus Cristo por Meio do Imaculado Coração de Maria""","""Palácio do Planalto"""
"21-05-2019","Não","455","15:00","15:30","30","""Floriano Amorim, Gerente Executivo, da Gerência Executiva de Marketing e Negócios – EBC""","""Palácio do Planalto"""
"21-05-2019","Não","455","16:10","16:30","20","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Vicente Jorge Rodrigues, Empresário; e Paulo Tonet, Vice-Presidente Institucional do Grupo Globo""","""Palácio do Planalto"""
"21-05-2019","Não","455","16:30","17:00","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; João Augusto Nardes, Ministro do Tribunal de Contas da União (TCU); e Luiz Augusto do Couto Chagas, Auditor Fiscal da Receita Federal""","""Palácio do Planalto"""
"21-05-2019","Não","455","17:30","18:00","30","""Deputado Sóstenes Cavalcante (DEM/RJ), Vice-Líder do DEM na Câmara dos Deputados; e Pastor Silas Malafaia, Presidente do Conselho Interdenominacional de Ministros Evangélicos do Brasil (CIMEB)""","""Palácio do Planalto"""
"21-05-2019","Não","455","18:00","18:15","15","""Marcelo Álvaro Antônio, Ministro de Estado do Turismo""","""Palácio do Planalto"""
"21-05-2019","Não","455","19:00","19:30","30","""Dias Toffoli, Presidente do Supremo Tribunal Federal""","""Palácio da Alvorada"""
