"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"09-05-2019","Não","555","09:20","09:40","20","""Café da manhã com Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; Floriano Peixoto, Ministro-Chefe da Secretaria Geral da Presidência da República; Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República, e parlamentares""","""Palácio do Planalto"""
"09-05-2019","Não","555","10:00","11:50","110","""Demonstração de Capacitação dos Agentes de Segurança do Gabinete de Segurança Institucional""","""Brasília/DF"""
"09-05-2019","Não","555","12:00","13:20","80","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República, e integrantes do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"09-05-2019","Não","555","14:45","15:00","15","""Coronel Carlos Alberto Pereira Leonel Marsiglia""","""Palácio do Planalto"""
"09-05-2019","Não","555","15:00","16:40","100","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; Marcos Montes, Ministro de Estado da Agricultura, Pecuária e Abastecimento, Substituto; Bento Albuquerque, Ministro de Estado de Minas e Energia; Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República; André Luiz de Almeida, Advogado-Geral da União; Flávio Dino, Governador do estado do Maranhão; Paulo Câmara, Governador do estado de Pernambuco; Camilo Santana, Governador do estado do Ceará; João Azevedo, Governador do estado da Paraíba; Wellington Dias, Governador do estado do Piauí; Fátima Bezerra, Governadora do estado do Rio Grande do Norte; Renan Filho, Governador do estado de Alagoas; Belivaldo Chagas, Governador do estado de Sergipe; João Leão, Vice-Governador do estado da Bahia; Senador Alessandro Vieira (CIDADANIA/SE), Vice-Líder do CIDADANIA no Senado Federal; e Mansueto Almeida, Secretário do Tesouro Nacional""","""Palácio do Planalto"""
"09-05-2019","Não","555","16:40","17:00","20","""Hamilton Mourão, Vice-Presidente da República""","""Palácio do Planalto"""
"09-05-2019","Não","555","17:00","17:20","20","""Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"09-05-2019","Não","555","17:20","17:25","5","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Senador Nelsinho Trad (PSD/MS); e Deputado Sóstenes Cavalcante (DEM/RJ), Vice-Líder do DEM na Câmara dos Deputados""","""Palácio do Planalto"""
"09-05-2019","Não","555","17:50","18:35","45","""Luiz Henrique Mandetta, Ministro de Estado da Saúde; Jorge Seif, Secretário de Aquicultura e Pesca do Ministério da Agricultura, Pecuária e Abastecimento; Gilson Machado, Secretário de Ecoturismo do Ministério do Meio Ambiente, e Marcelo José Borges, Cirurgião Plástico e Médico Pesquisador; Edmar Maciel Lima Junior, Médico Pesquisador; e Manoel Odorico de Moraes Filho, Médico Pesquisador""","""Palácio do Planalto"""
"09-05-2019","Não","555","19:00","19:35","35","""Transmissão ao Vivo (Live) com Abraham Weintraub, Ministro de Estado da Educação; Jorge Seif, Secretário de Aquicultura e Pesca do Ministério da Agricultura, Pecuária e Abastecimento; Gilson Machado, Secretário de Ecoturismo do Ministério do Meio Ambiente, e Marcelo José Borges, Cirurgião Plástico e Médico Pesquisador; Edmar Maciel Lima Junior, Médico Pesquisador; e Manoel Odorico de Moraes Filho, Médico Pesquisador""","""Palácio do Planalto"""
"09-05-2019","Não","555","19:40","21:25","105","""Deputada Joice Hasselmann (PSL/SP), Líder do Governo no Congresso Nacional; Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados, e parlamentares""","""Palácio do Planalto"""
