"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"08-06-2020","Não","290","10:00","11:00","60","""Posse do Secretário Nacional de Justiça do Ministério da Justiça e Segurança Pública, Claudio de Castro Panoeiro""","""Palácio do Planalto"""
"08-06-2020","Não","290","11:05","11:35","30","""Bento Albuquerque, Ministro de Estado de Minas e Energia""","""Palácio do Planalto"""
"08-06-2020","Não","290","14:00","15:00","60","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"08-06-2020","Não","290","15:00","15:10","10","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"08-06-2020","Não","290","15:20","16:00","40","""Damares Alves, Ministra de Estado da Mulher, da Família e dos Direitos Humanos""","""Palácio do Planalto"""
"08-06-2020","Não","290","16:00","16:30","30","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações""","""Palácio do Planalto"""
"08-06-2020","Não","290","16:30","16:45","15","""Abraham Weintraub, Ministro de Estado da Educação""","""Palácio do Planalto"""
"08-06-2020","Não","290","17:00","17:30","30","""Ricardo Salles, Ministro de Estado do Meio Ambiente""","""Palácio do Planalto"""
"08-06-2020","Não","290","17:30","17:40","10","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"08-06-2020","Não","290","17:40","17:45","5","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
