"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"24-06-2020","Não","315","08:00","09:25","85","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio da Alvorada"""
"24-06-2020","Não","315","10:00","10:30","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; e Paulo Skaf, Presidente da Federação das Indústrias do estado de São Paulo (FIESP)""","""Palácio do Planalto"""
"24-06-2020","Não","315","10:30","10:55","25","""Paulo Skaf, Presidente da Federação das Indústrias do estado de São Paulo – FIESP""","""Palácio do Planalto"""
"24-06-2020","Não","315","11:00","11:30","30","""Fernando Azevedo, Ministro de Estado da Defesa; Ernesto Araújo, Ministro de Estado das Relações Exteriores; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Almirante de Esquadra Ilques Barbosa Júnior, Comandante da Marinha""","""Palácio do Planalto"""
"24-06-2020","Não","315","11:30","11:50","20","""Fernando Azevedo, Ministro de Estado da Defesa; Ernesto Araújo, Ministro de Estado das Relações Exteriores; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Almirante de Esquadra Ilques Barbosa Júnior, Comandante da Marinha""","""Palácio do Planalto"""
"24-06-2020","Não","315","14:00","14:20","20","""Paulo Guedes, Ministro de Estado da Economia; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"24-06-2020","Não","315","14:20","14:50","30","""Paulo Guedes, Ministro de Estado da Economia; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"24-06-2020","Não","315","14:55","15:00","5","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"24-06-2020","Não","315","15:00","15:30","30","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Senador Chico Rodrigues (DEM/RR), Vice-Líder do Governo no Senado Federal""","""Palácio do Planalto"""
"24-06-2020","Não","315","17:20","17:30","10","""Fábio Faria, Ministro de Estado das Comunicações; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"24-06-2020","Não","315","17:30","18:00","30","""Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento""","""Palácio do Planalto"""
