"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"08-01-2019","Não","390","08:00","08:20","20","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"08-01-2019","Não","390","08:20","08:40","20","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações""","""Palácio do Planalto"""
"08-01-2019","Não","390","08:40","08:55","15","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"08-01-2019","Não","390","08:55","09:05","10","""Ricardo Salles, Ministro de Estado do Meio Ambiente""","""Palácio do Planalto"""
"08-01-2019","Não","390","09:05","12:00","175","""Reunião do Conselho de Governo""","""Palácio do Planalto"""
"08-01-2019","Não","390","12:40","13:40","60","""Almoço em homenagem ao Comandante da Marinha, Almirante de Esquadra Eduardo Bacellar Leal Ferreira e Cerimônia de Imposição da Comenda da Ordem do Mérito Naval ao Presidente da República, no Grau de Grã-Cruz""","""Brasília/DF"""
"08-01-2019","Não","390","15:00","15:30","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; e Otávio Brandelli, Secretário-Geral das Relações Exteriores""","""Palácio do Planalto"""
"08-01-2019","Não","390","16:20","16:40","20","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"08-01-2019","Não","390","16:40","17:10","30","""Deputado Eleito Julian Lemos (PSL/PB)""","""Palácio do Planalto"""
"08-01-2019","Não","390","17:10","17:20","10","""Senadora Rose de Freitas (PODE/ES)""","""Palácio do Planalto"""
