"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"16-01-2019","Não","340","08:00","08:30","30","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Carlos Bolsonaro, Vereador do Município do Rio de Janeiro/RJ""","""Palácio do Planalto"""
"16-01-2019","Não","340","10:30","10:45","15","""Cerimônia Oficial de Chegada do Presidente da República Argentina, Senhor Mauricio Macri""","""Palácio do Planalto"""
"16-01-2019","Não","340","11:30","12:30","60","""Reunião Ampliada""","""Palácio do Planalto"""
"16-01-2019","Não","340","12:30","13:00","30","""Declaração à Imprensa""","""Palácio do Planalto"""
"16-01-2019","Não","340","13:00","14:30","90","""Almoço em Homenagem ao Presidente da Argentina""","""Palácio do Itamaraty"""
"16-01-2019","Não","340","15:00","15:15","15","""Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República; Romeu Zema, Governador do estado de Minas Gerais; Paulo Brant, Vice-Governador do estado de Minas Gerais; Gustavo Barbosa, Secretário de Estado de Fazenda de Minas Gerais; Marco Aurélio Barcela, Secretário de Estado de Transporte e Obras Públicas de Minas Gerais; Igor Eto, Secretário-Geral do estado de Minas Gerais; e Mauro Biancamano Guimarães, Secretário-Executivo da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"16-01-2019","Não","340","16:15","16:50","35","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República, Carlos Bolsonaro, Vereador do Município do Rio de Janeiro/RJ, e Delegados da Polícia Federal Alexandre Ramagem e Alfredo Carrijo""","""Palácio do Planalto"""
"16-01-2019","Não","340","16:50","17:10","20","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"16-01-2019","Não","340","17:10","17:25","15","""Deputado Delegado Francischini (PSL/PR)""","""Palácio do Planalto"""
"16-01-2019","Não","340","17:30","18:00","30","""Deputado Eleito Major Vitor Hugo (PSL/GO)""","""Palácio do Planalto"""
