"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"14-01-2019","Não","-590","07:30","08:10","40","""Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio da Alvorada"""
"14-01-2019","Não","-590","08:20","08:40","20","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"14-01-2019","Não","-590","09:00","09:45","45","""Gustavo Bebianno, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"14-01-2019","Não","-590","10:30","11:00","30","""Deputado Eleito Major Vitor Hugo (PSL/GO)""","""Palácio do Planalto"""
"14-01-2019","Não","-590","11:30","11:45","15","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"14-01-2019","Não","-590","13:00","14:10","70","""Sergio Moro, Ministro de Estado da Justiça e Segurança Pública; Fernando Azevedo, Ministro de Estado da Defesa; Ernesto Araújo, Ministro de Estado das Relações Exteriores; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Almirante de Esquadra Ilques Barbosa Junior, Comandante da Marinha do Brasil; General de Exército Edson Leal Pujol, Comandante do Exército Brasileiro; Tenente Brigadeiro do Ar Antonio Carlos Moretti Bermudez, Comandante da Força Aérea Brasileira; Almirante de Esquadra Ademir Sobrinho, Chefe do Estado-Maior Conjunto das Forças Armadas; Tenente Brigadeiro do Ar Raul Botelho, Chefe Indicado do Estado-Maior Conjunto das Forças Armadas, e Almirante de Esquadra Almir Garnier Santos, Secretário-Geral Indicado do Ministério da Defesa""","""Brasília/DF"""
"14-01-2019","Não","-590","14:40","15:00","20","""Ricardo Vélez Rodriguez, Ministro de Estado da Educação""","""Palácio do Planalto"""
"14-01-2019","Não","-590","15:00","15:15","15","""Sandra Maria Mioranzza Randon, Presidente da Comissão da Festa da Uva""","""Palácio do Planalto"""
"14-01-2019","Não","-590","15:15","00:10","-905","""Carlos Bolsonaro, Vereador do Município do Rio de Janeiro/RJ""","""Palácio do Planalto"""
"14-01-2019","Não","-590","15:40","16:00","20","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"14-01-2019","Não","-590","16:00","16:30","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Ministro José Múcio Monteiro Filho, Presidente do Tribunal de Contas da União (TCU), e Mauricio de Albuquerque Wanderley, Secretário Geral da Presidência do Tribunal de Contas da União (TCU)""","""Palácio do Planalto"""
"14-01-2019","Não","-590","17:15","17:25","10","""Ernesto Araújo, Ministro de Estado das Relações Exteriores, e José Kinn Franco, Embaixador da Bolívia no Brasil""","""Palácio do Planalto"""
