"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"05-09-2019","Não","505","08:00","08:30","30","""Senadora Simone Tebet (MDB/MS); e Alberto Fraga, Ex Deputado Federal""","""Palácio da Alvorada"""
"05-09-2019","Não","505","09:00","09:30","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; Marcos Pontes, Ministro de Estado da Ciência, Tecnologia, Inovação e Comunicação; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Prof. Antônio H. Castro Neto, Fundador e Diretor do Centro de Materiais Avançados 2D da Universidade Nacional de Singapura – CA2DM/NUS""","""Palácio do Planalto"""
"05-09-2019","Não","505","09:30","09:50","20","""Marcos Cintra, Secretário da Receita Federal""","""Palácio do Planalto"""
"05-09-2019","Não","505","09:50","10:00","10","""Hamilton Mourão, Vice-Presidente da República; Fernando Azevedo, Ministro de Estado da Defesa; Abraham Weintraub, Ministro de Estado da Educação; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Alberto Fraga, Ex-Deputado Federal""","""Palácio do Planalto"""
"05-09-2019","Não","505","10:00","11:00","60","""Lançamento do Programa Nacional das Escolas Cívico-Militares – PECIM""","""Palácio do Planalto"""
"05-09-2019","Não","505","11:00","11:15","15","""Fernando Azevedo, Ministro de Estado da Defesa; Yossi Shelley, Embaixador de Israel no Brasil; e Bombeiros Militares Israelenses""","""Palácio do Planalto"""
"05-09-2019","Não","505","11:40","12:00","20","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Deputado Silas Câmara (REPUBLICANOS/AM)""","""Palácio do Planalto"""
"05-09-2019","Não","505","12:00","13:00","60","""Ricardo Salles, Ministro de Estado do Meio Ambiente; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"05-09-2019","Não","505","14:15","14:45","30","""Antônio Rueda, Vice-Presidente do PSL; Admar Gonzaga, Advogado; e Karina Kufa, Advogada""","""Palácio do Planalto"""
"05-09-2019","Não","505","15:00","15:30","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; e José Vicente Santini, Secretário-Executivo da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"05-09-2019","Não","505","15:30","16:00","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; e Susan L. Segal, Presidente e CEO do Council of the Americas""","""Palácio do Planalto"""
"05-09-2019","Não","505","16:00","17:00","60","""Seminário “Liderança Brasileira na Cadeia Produtiva do Nióbio”""","""Brasília/DF"""
"05-09-2019","Não","505","17:00","18:00","60","""Inauguração do Observatório da Agropecuária Brasileira""","""Brasília/DF"""
"05-09-2019","Não","505","19:00","19:50","50","""Transmissão ao Vivo (Live) com Sergio Moro, Ministro de Estado da Justiça e Segurança Pública; Wagner Rosário, Ministro de Estado da Controladoria-Geral da União; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e André Luiz de Almeida, Advogado-Geral da União""","""Palácio da Alvorada"""
