"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"25-09-2019","Não","-30","07:30","00:10","-440","""Chegada a Brasília/DF""","""Base Aérea de Brasília"""
"25-09-2019","Não","-30","10:00","10:50","50","""Jorge Antonio de Oliveira Francisco, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio da Alvorada"""
"25-09-2019","Não","-30","10:50","11:05","15","""Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; e Ysani Kalapalo, indígena""","""Palácio da Alvorada"""
"25-09-2019","Não","-30","11:05","11:30","25","""Jorge Antonio de Oliveira Francisco, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio da Alvorada"""
"25-09-2019","Não","-30","11:30","12:30","60","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Jorge Antonio de Oliveira Francisco, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio da Alvorada"""
"25-09-2019","Não","-30","14:00","14:30","30","""Deputada Bia Kicis (PSL/DF), Vice-Líder do PSL na Câmara dos Deputados; Admar Gonzaga, Advogado; e Karina Kufa, Advogada""","""Palácio da Alvorada"""
"25-09-2019","Não","-30","15:00","16:00","60","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e José Vicente Santini, Secretário-Executivo da Casa Civil da Presidência da República""","""Palácio da Alvorada"""
"25-09-2019","Não","-30","16:00","16:30","30","""Luiz Antônio Nabhan Garcia, Secretário Especial de Assuntos Fundiários do Ministério da Agricultura, Pecuária e Abastecimento""","""Palácio da Alvorada"""
"25-09-2019","Não","-30","16:30","17:30","60","""Abraham Weintraub, Ministro de Estado da Educação""","""Palácio da Alvorada"""
"25-09-2019","Não","-30","18:00","18:50","50","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Augusto Aras, Procurador-Geral da República""","""Palácio da Alvorada"""
"25-09-2019","Não","-30","18:50","19:20","30","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio da Alvorada"""
