"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"06-09-2019","Não","540","08:30","09:30","60","""Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; Bento Albuquerque, Ministro de Estado de Minas e Energia; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e José Vicente Santini, Secretário-Executivo da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"06-09-2019","Não","540","09:30","10:00","30","""Cerimônia Alusiva à Assinatura dos Contratos de Concessão da 5ª Rodada de Leilões de Aeroportos da Infraero""","""Palácio do Planalto"""
"06-09-2019","Não","540","10:00","10:20","20","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"06-09-2019","Não","540","11:00","11:30","30","""Ricardo Salles, Ministro de Estado do Meio Ambiente""","""Palácio do Planalto"""
"06-09-2019","Não","540","11:30","15:00","210","""Diálogo aberto de Chefes de Estado e/ou de Governo por videoconferência""","""Palácio do Planalto"""
"06-09-2019","Não","540","15:00","15:30","30","""Lançamento da ID Estudantil""","""Palácio do Planalto"""
"06-09-2019","Não","540","15:30","16:00","30","""Tarcísio Freitas, Ministro de Estado da Infraestrutura""","""Palácio do Planalto"""
"06-09-2019","Não","540","16:15","16:40","25","""Mark Daniel Maloney, Presidente do Rotary Internacional""","""Palácio do Planalto"""
"06-09-2019","Não","540","16:40","17:00","20","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"06-09-2019","Não","540","19:50","21:15","85","""Silvio Santos, Apresentador de televisão; e Bispo Edir Macedo, Fundador e Líder da Igreja Universal do Reino de Deus – IURD""","""Palácio da Alvorada"""
