"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"30-09-2019","Não","380","07:30","08:20","50","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio da Alvorada"""
"30-09-2019","Não","380","09:20","10:15","55","""Marcelo Rech, Editor do Instituto de Relações Internacionais e Defesa – InfoRel""","""Palácio do Planalto"""
"30-09-2019","Não","380","10:30","11:30","60","""Assinatura do Decreto de Gratuidade de Publicação no Diário Oficial da União para Órgãos Federais e Medidas de Modernização da Imprensa Nacional""","""Brasília/DF"""
"30-09-2019","Não","380","14:00","14:30","30","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"30-09-2019","Não","380","14:30","15:00","30","""Paulo Guedes, Ministro de Estado da Economia; Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento; e Luiz Antônio Nabhan Garcia, Secretário Especial de Assuntos Fundiários do Ministério da Agricultura, Pecuária e Abastecimento""","""Palácio do Planalto"""
"30-09-2019","Não","380","15:00","15:30","30","""Paulo Guedes, Ministro de Estado da Economia; Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento; Wagner Rosário, Ministro de Estado da Controladoria-Geral da União; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Luiz Antônio Nabhan Garcia, Secretário Especial de Assuntos Fundiários do Ministério da Agricultura, Pecuária e Abastecimento""","""Palácio do Planalto"""
"30-09-2019","Não","380","15:30","16:10","40","""Fernando Azevedo, Ministro de Estado da Defesa; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"30-09-2019","Não","380","16:10","16:35","25","""Abraham Weintraub, Ministro de Estado da Educação""","""Palácio do Planalto"""
"30-09-2019","Não","380","17:00","17:30","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Augusto Nardes, Ministro do Tribunal de Contas da União – TCU""","""Palácio do Planalto"""
"30-09-2019","Não","380","17:30","18:00","30","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
