"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"28-02-2019","Não","360","08:00","08:50","50","""Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República, e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"28-02-2019","Não","360","08:50","09:45","55","""Posse do novo Presidente do Banco Central do Brasil, Roberto Campos Neto""","""Palácio do Planalto"""
"28-02-2019","Não","360","10:15","10:35","20","""Hamilton Mourão, Vice-Presidente da República""","""Palácio do Planalto"""
"28-02-2019","Não","360","10:25","10:35","10","""Eduardo Eugênio, Presidente do Conselho Nacional do SESI""","""Palácio do Planalto"""
"28-02-2019","Não","360","10:35","12:00","85","""Hamilton Mourão, Vice-Presidente da República; Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República, e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"28-02-2019","Não","360","12:15","12:30","15","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República, e Deputado Daniel Trzeciak (PSDB/RS)""","""Palácio do Planalto"""
"28-02-2019","Não","360","13:30","14:00","30","""Ricardo Salles, Ministro de Estado do Meio Ambiente""","""Palácio do Planalto"""
"28-02-2019","Não","360","14:00","14:45","45","""Juan Guaidó, Presidente Encarregado da Venezuela""","""Palácio do Planalto"""
"28-02-2019","Não","360","16:25","16:45","20","""General Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República e General Roberto Severo Ramos, Secretário-Executivo da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"28-02-2019","Não","360","16:45","17:00","15","""Gilson Machado, Secretário de Ecoturismo do Ministério do Meio Ambiente""","""Palácio do Planalto"""
"28-02-2019","Não","360","17:00","17:15","15","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Elton Paulo Gialdi, Presidente do Centro da Indústria, Comércio e Serviços de Bento Gonçalves/RS; Rogério Capoani, Diretor Geral da Expobento, e César Anderle, Diretor Geral da Festa Nacional do Vinho (Fenavinho)""","""Palácio do Planalto"""
