"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"21-02-2019","Não","285","08:00","08:40","40","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"21-02-2019","Não","285","09:05","09:30","25","""Arnaldo Manuel de Souza Machado Borges, Presidente da ABCZ; Deputado Franco Cartafina (PHS/MG), Associado da ABCZ; Ana Claudia Mendes Souza, Diretora da ABCZ; Gil Pereira, Diretor da ABCZ, e Abelardo Luiz Lupion Mello, Associado da ABCZ""","""Palácio do Planalto"""
"21-02-2019","Não","285","09:30","10:00","30","""Osmar Terra, Ministro de Estado da Cidadania""","""Palácio do Planalto"""
"21-02-2019","Não","285","10:35","10:55","20","""Wagner Rosário, Ministro de Estado da Controladoria-Geral da União""","""Palácio do Planalto"""
"21-02-2019","Não","285","11:25","11:35","10","""Leônidas Mendonça, Evaldo Feitosa dos Santos, Fábio Willian Almeida Feitosa dos Santos, Fabíola Matias e José Renato de Souza Bulhões""","""Palácio do Planalto"""
"21-02-2019","Não","285","11:40","11:50","10","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Delegado Cleiton Freitas, Presidente da Associação dos Delegados de Polícia do Rio Grande do Sul; Delegado Marco Antônio Duarte Souza, Conselheiro de Ética da Associação dos Delegados de Polícia do Rio Grande do Sul, e Heliomar Franco, Delegado Regional de Polícia em Gramado/RS""","""Palácio do Planalto"""
"21-02-2019","Não","285","14:00","14:45","45","""André Luiz de Almeida, Advogado-Geral da União""","""Palácio do Planalto"""
"21-02-2019","Não","285","16:05","16:30","25","""Ronaldo Caiado, Governador do estado de Goiás""","""Palácio do Planalto"""
"21-02-2019","Não","285","16:30","17:00","30","""Yossi Shelley, Embaixador de Israel no Brasil""","""Palácio do Planalto"""
"21-02-2019","Não","285","17:00","17:25","25","""José Roberto Maciel, Presidente do SBT""","""Palácio do Planalto"""
"21-02-2019","Não","285","17:30","17:55","25","""Deputada Bia Kicis (PSL/DF)""","""Palácio do Planalto"""
