"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"12-06-2021","Não","110","08:00","08:40","40","""Cerimônia de Entrega de Boina aos Alunos do 6º ano do Ensino Fundamental no Colégio Militar de São Paulo""","""São Paulo/SP"""
"12-06-2021","Não","110","14:30","15:40","70","""Partida de São Paulo/SP para Brasília/DF""","""Aeroporto de Congonhas"""
