"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"30-04-2019","Não","400","09:00","09:40","40","""Deputado Pr. Marco Feliciano (PODE/SP) e Deputado Silas Câmara (PRB/AM)""","""Palácio do Planalto"""
"30-04-2019","Não","400","10:10","10:55","45","""Deputado Estadual Gil Diniz (PSL/SP) e Bancada de Deputados Estaduais do Partido Social Liberal de São Paulo""","""Palácio do Planalto"""
"30-04-2019","Não","400","11:15","11:55","40","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; Senhor Heiko Maas, Ministro das Relações Externas da Alemanha; Georg Witschel, Embaixador da Alemanha no Brasil; e Philipp Ackerman, Diretor-Geral de Assuntos Políticos, Ministério Federal das Relações Externas da Alemanha""","""Palácio do Planalto"""
"30-04-2019","Não","400","12:00","12:30","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; e Gustavo Cisneros, Presidente da Cisneros""","""Palácio do Planalto"""
"30-04-2019","Não","400","12:30","14:00","90","""Hamilton Mourão, Vice-Presidente da República; Fernando Azevedo, Ministro de Estado da Defesa; Ernesto Araújo, Ministro de Estado das Relações Exteriores; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"30-04-2019","Não","400","14:20","15:00","40","""Vicente Jorge, Associação Brasileira de Emissoras de Rádio e Televisão – ABERT""","""Palácio do Planalto"""
"30-04-2019","Não","400","15:00","16:00","60","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Eduardo Leite, Governador do Rio Grande do Sul e Comitiva""","""Palácio do Planalto"""
"30-04-2019","Não","400","16:15","16:40","25","""Hamilton Mourão, Vice-Presidente da República; Paulo Guedes, Ministro de Estado da Economia; e Salim Mattar, Secretário Especial de Desestatização e Desinvestimento do Ministério da Economia""","""Palácio do Planalto"""
"30-04-2019","Não","400","16:45","17:05","20","""Solenidade de Assinatura da Medida Provisória da Liberdade Econômica""","""Palácio do Planalto"""
"30-04-2019","Não","400","19:00","19:10","10","""Abraham Weintraub, Ministro de Estado da Educação""","""Palácio do Planalto"""
