"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"25-04-2019","Não","305","07:30","08:00","30","""Luiz Antônio Nabhan Garcia, Secretário Especial de Assuntos Fundiários do Ministério da Agricultura""","""Palácio da Alvorada"""
"25-04-2019","Não","305","08:30","08:45","15","""Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República; Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; e Deputado Guilherme Derrite (PP/SP)""","""Palácio do Planalto"""
"25-04-2019","Não","305","08:45","09:00","15","""Davi Alcolumbre, Presidente do Senado Federal e Senador Fernando Bezerra (MDB/PE)""","""Palácio do Planalto"""
"25-04-2019","Não","305","09:10","09:30","20","""Yasmin Alves Ribeiro; Valdir Alves Durval; Cléia Ramone Bispo Ribeiro e Amanda Cristina Marques Silva""","""Palácio do Planalto"""
"25-04-2019","Não","305","09:30","10:00","30","""Café da Manhã com Jornalistas""","""Palácio do Planalto"""
"25-04-2019","Não","305","10:45","11:00","15","""Pastor Gilmar dos Santos, Presidente da Igreja Assembleia de Deus de Missão de Todos os Santos; Pastor Airton Moura Correia, Igreja Assembleia de Deus de Missão de Todos os Santos; Pastor José do Nascimento Pires Sampaio Junior, Igreja Assembleia de Deus de Missão de Todos os Santos; Pastor Luiz Carlos Cabral, Igreja Assembleia de Deus de Missão de Todos os Santos; e Pastor Nilo Santos, Igreja Assembleia de Deus de Missão de Todos os Santos""","""Palácio do Planalto"""
"25-04-2019","Não","305","11:00","11:30","30","""Solenidade de Assinatura do Decreto que revoga o Horário de Verão""","""Palácio do Planalto"""
"25-04-2019","Não","305","12:00","12:50","50","""Deputado Estadual Coronel David (PSL/MS), Capitão Wanderlei Almeida e Senhor Rodolfo Nogueira""","""Palácio do Planalto"""
"25-04-2019","Não","305","14:00","15:00","60","""Reunião com Abraham Weintraub, Ministro de Estado da Educação e equipe""","""Brasília/DF"""
"25-04-2019","Não","305","17:00","17:40","40","""André Luiz de Almeida Mendonça, Ministro de Estado da Advocacia Geral da União""","""Palácio do Planalto"""
