"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"04-04-2019","Não","530","07:10","08:10","60","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações""","""Palácio da Alvorada"""
"04-04-2019","Não","530","08:30","09:15","45","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Deputado Marcos Pereira, Presidente Nacional do PRB e Primeiro Vice-Presidente da Câmara dos Deputados; Senador Mecias de Jesus (PRB/RR), Líder do PRB no Senado Federal, e Deputado Silvio Costa Filho (PRB/PE)""","""Palácio do Planalto"""
"04-04-2019","Não","530","09:20","10:15","55","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Gilberto Kassab, Presidente Nacional do PSD; Senador Otto Alencar (PSD/BA), Líder do PSD no Senado; Senador Arolde de Oliveira (PSD/RJ), Vice-Líder do PSD no Senado; Deputado André de Paula (PSD/PE), Líder do PSD na Câmara; Deputado Diego Andrade (PSD/MG), Vice-Líder do PSD na Câmara; Deputado Júlio César (PSD/PI) e Deputado Éder Mauro (PSD/PA)""","""Palácio do Planalto"""
"04-04-2019","Não","530","10:20","10:45","25","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Geraldo Alckmin, Presidente Nacional do PSDB; Senador Roberto Rocha (PSDB/MA), Líder do PSDB no Senado Federal, e Ex-Deputado Marcus Pestana""","""Palácio do Planalto"""
"04-04-2019","Não","530","10:50","11:20","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Senador Ciro Nogueira (PP/PI), Presidente Nacional do PP; Senadora Daniella Ribeiro (PP/PB), Líder do PP no Senado Federal, e Deputado Arthur Lira (PP/AL), Líder do PP na Câmara dos Deputados""","""Palácio do Planalto"""
"04-04-2019","Não","530","11:20","12:15","55","""Sergio Moro, Ministro de Estado da Justiça e Segurança Pública""","""Palácio do Planalto"""
"04-04-2019","Não","530","12:15","13:35","80","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Ronaldo Caiado, Governador do estado de Goiás, e ACM Neto, Prefeito Municipal de Salvador e Presidente Nacional do DEM""","""Palácio do Planalto"""
"04-04-2019","Não","530","14:10","14:35","25","""Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento e João Martins, Presidente da Confederação da Agricultura e Pecuária do Brasil - CNA""","""Palácio do Planalto"""
"04-04-2019","Não","530","15:10","15:45","35","""Deputado Vinícius Carvalho (PRB/SP) e Deputado Márcio Marinho (PRB/BA)""","""Palácio do Planalto"""
"04-04-2019","Não","530","15:55","16:25","30","""Desembargador Gesivaldo Nascimento Brito, Presidente do Tribunal de Justiça do estado da Bahia""","""Palácio do Planalto"""
"04-04-2019","Não","530","16:30","17:10","40","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Romero Jucá, Presidente Nacional do MDB em exercício; Senador Eduardo Braga (MDB/AM), Líder do MDB no Senado Federal, e Deputado Baleia Rossi (MDB/SP), Líder do MDB na Câmara dos Deputados""","""Palácio do Planalto"""
"04-04-2019","Não","530","17:15","17:50","35","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"04-04-2019","Não","530","17:50","18:05","15","""Ricardo Vélez Rodriguez, Ministro de Estado da Educação""","""Palácio do Planalto"""
