"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"08-04-2019","Não","340","08:15","09:00","45","""Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República, e Carlos Bolsonaro, Vereador do Município do Rio de Janeiro/RJ""","""Palácio do Planalto"""
"08-04-2019","Não","340","09:00","09:40","40","""Douglas Tavolaro, CNN Brasil""","""Palácio do Planalto"""
"08-04-2019","Não","340","09:40","10:00","20","""Marco Aurélio Vieira, Secretário Especial do Esporte do Ministério da Cidadania""","""Palácio do Planalto"""
"08-04-2019","Não","340","10:00","10:25","25","""Ricardo Vélez Rodriguez, Ministro de Estado da Educação, e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"08-04-2019","Não","340","11:00","11:30","30","""Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara""","""Palácio do Planalto"""
"08-04-2019","Não","340","14:00","14:50","50","""Davi Alcolumbre, Presidente do Senado Federal""","""Palácio do Planalto"""
"08-04-2019","Não","340","15:00","15:30","30","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"08-04-2019","Não","340","15:30","16:00","30","""Solenidade de Sanção da Lei de Cadastro Positivo""","""Palácio do Planalto"""
"08-04-2019","Não","340","17:00","17:30","30","""Mauro Biancamano Guimarães, Ministro-Chefe da Secretaria de Governo da Presidência da República, em exercício, e Glademir Aroldi, Presidente da Confederação Nacional de Municípios""","""Palácio do Planalto"""
"08-04-2019","Não","340","17:30","18:10","40","""Osmar Terra, Ministro de Estado da Cidadania, e Senadora Leila Barros (PSB/DF)""","""Palácio do Planalto"""
