"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"17-06-2019","Não","610","07:45","08:00","15","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio da Alvorada"""
"17-06-2019","Não","610","08:10","08:40","30","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio da Alvorada"""
"17-06-2019","Não","610","09:00","10:00","60","""Deputado David Soares (DEM/SP); e Missionário R.R. Soares, Fundador da Igreja Internacional da Graça de Deus""","""Palácio do Planalto"""
"17-06-2019","Não","610","10:00","10:30","30","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"17-06-2019","Não","610","10:30","10:50","20","""Damares Alves, Ministra de Estado da Mulher, da Família e dos Direitos Humanos""","""Palácio do Planalto"""
"17-06-2019","Não","610","11:00","11:30","30","""Jorge Antônio de Oliveira Francisco, Subchefe para Assuntos Jurídicos da Casa Civil da Presidência da República; e Grupo Evangélico""","""Palácio do Planalto"""
"17-06-2019","Não","610","11:30","12:00","30","""Deputado Eduardo Bolsonaro (PSL/SP)""","""Palácio do Planalto"""
"17-06-2019","Não","610","12:15","13:25","70","""Gilson Machado, Presidente do Instituto Brasileiro do Turismo; e Ronaldinho Gaúcho, ex-jogador de futebol""","""Palácio do Planalto"""
"17-06-2019","Não","610","14:00","14:35","35","""Mauro Biancamano Guimarães, Secretário-Executivo da Secretaria de Governo da Presidência da República; e Francisco de Assis de Moraes Souza (Mão Santa), Prefeito do município de Parnaíba/PI""","""Palácio do Planalto"""
"17-06-2019","Não","610","14:35","15:00","25","""Deputado Estadual André Fernandes (PSL/CE); Deputado Estadual Delegado Cavalcante (PSL/CE); Alberto Junior, Inspetor da Polícia Civil do Ceará; e Edson Alex Melo da Silva, Empresário""","""Palácio do Planalto"""
"17-06-2019","Não","610","15:00","15:15","15","""Osmar Terra, Ministro de Estado da Cidadania; e Roberto Alvim, Diretor de Teatro""","""Palácio do Planalto"""
"17-06-2019","Não","610","15:15","15:35","20","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"17-06-2019","Não","610","15:40","16:10","30","""Paulo Guedes, Ministro de Estado da Economia; Gladson Cameli, Governador do Estado do Acre; Senadora Mailza Gomes (PP/AC); Deputado Manuel Marcos (PRB/AC); Deputada Dra. Vanda Milani (SOLIDARIEDADE/AC); Wherles da Rocha Vice-Governador do Estado do Acre; Paulo Roberto, Presidente da Superintendência do Desenvolvimento da Amazônia – SUDAM; e Salim Mattar, Secretário Especial de Desestatização e Desinvestimento do Ministério da Economia""","""Palácio do Planalto"""
"17-06-2019","Não","610","16:10","16:55","45","""Paulo Guedes, Ministro de Estado da Economia; e Salim Mattar, Secretário Especial de Desestatização e Desinvestimento do Ministério da Economia""","""Palácio do Planalto"""
"17-06-2019","Não","610","17:00","17:20","20","""Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"17-06-2019","Não","610","17:20","17:40","20","""Sérgio Moro, Ministro de Estado da Justiça e Segurança Pública; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"17-06-2019","Não","610","17:40","18:15","35","""Solenidade de Assinatura da MP para Confisco de Bens de Traficantes""","""Palácio do Planalto"""
"17-06-2019","Não","610","18:15","18:55","40","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Marcelo Álvaro Antônio, Ministro de Estado do Turismo; Senador Flávio Bolsonaro (PSL/RJ); Deputado Filipe Barros (PSL/PR), Vice-Líder do PSL na Câmara dos Deputados; e Gilson Machado, Presidente do Instituto Brasileiro do Turismo""","""Palácio do Planalto"""
"17-06-2019","Não","610","19:00","19:10","10","""Gilson Lima, Empresário""","""Palácio do Planalto"""
"17-06-2019","Não","610","19:30","20:00","30","""General de Exército Luiz Eduardo Ramos Baptista Pereira, Comandante Militar do Sudeste""","""Palácio da Alvorada"""
