"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"04-06-2019","Não","440","09:00","09:20","20","""Karina Kufa, Advogada""","""Palácio do Planalto"""
"04-06-2019","Não","440","10:30","11:00","30","""Cerimônia de Apresentação de Cartas Credenciais dos Novos Embaixadores""","""Palácio do Planalto"""
"04-06-2019","Não","440","11:30","12:00","30","""Entrega do Projeto de Lei da Carteira Nacional de Habilitação (CNH) ao Presidente da Câmara, Rodrigo Maia""","""Brasília/DF"""
"04-06-2019","Não","440","12:45","13:45","60","""Paulo Guedes, Ministro de Estado da Economia; Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; Deputado Samuel Moreira (PSDB/SP); e Rogério Marinho, Secretário Especial da Previdência e Trabalho do Ministério da Economia""","""Palácio do Planalto"""
"04-06-2019","Não","440","14:00","14:30","30","""Sérgio Ricardo Segovia Barbosa, Presidente da Agência Brasileira de Promoção de Exportações e Investimentos""","""Palácio do Planalto"""
"04-06-2019","Não","440","14:30","17:00","150","""13ª Reunião do Conselho de Governo""","""Palácio do Planalto"""
"04-06-2019","Não","440","17:00","17:30","30","""Ato de assinatura da regulamentação das atividades em Salinas""","""Palácio do Planalto"""
"04-06-2019","Não","440","17:30","18:00","30","""Ato de assinatura da regulamentação da Lei nº 13.681/2018, que dispõe sobre pessoal do ex-território de Rondônia""","""Palácio do Planalto"""
"04-06-2019","Não","440","18:00","18:30","30","""General de Brigada Fioravante""","""Palácio do Planalto"""
"04-06-2019","Não","440","18:30","19:00","30","""Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento; e Salim Mattar, Secretário Especial de Desestatização e Desinvestimento do Ministério da Economia""","""Palácio do Planalto"""
