"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"11-06-2019","Não","585","08:00","09:00","60","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações""","""Palácio da Alvorada"""
"11-06-2019","Não","585","09:00","09:20","20","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações; Daniel Figueiredo Borja, Presidente da Associação Brasileira dos Criadores do Cavalo Mangalarga Marchador; João Vita Fragoso de Medeiros, Membro do Conselho Superior da Associação Brasileira dos Criadores do Cavalo Mangalarga Marchador; e Gilson Machado, Presidente do Instituto Brasileiro do Turismo – EMBRATUR""","""Palácio da Alvorada"""
"11-06-2019","Não","585","09:20","09:25","5","""Sérgio Moro, Ministro de Estado da Justiça e Segurança Pública""","""Palácio da Alvorada"""
"11-06-2019","Não","585","10:00","11:00","60","""Cerimônia de Comemoração do 154º Aniversário da Batalha Naval do Riachuelo e imposição das condecorações da Ordem do Mérito Naval""","""Brasília/DF"""
"11-06-2019","Não","585","12:20","12:55","35","""Coronel Ricardo Silva Marques, Gerente Executivo de Inteligência e Segurança Corporativa da Petrobras; e Jacson Nazareno Godoy, Gerente Setorial de Inteligência e Segurança Corporativa da Petrobras""","""Palácio do Planalto"""
"11-06-2019","Não","585","13:40","15:10","90","""Partida de Brasília/DF para São Paulo/SP""","""Base Aérea de Brasília"""
"11-06-2019","Não","585","15:10","15:40","30","""Reunião com o Abílio Diniz, Presidente da Península Participações""","""São Paulo/SP"""
"11-06-2019","Não","585","15:45","16:15","30","""Reunião com João Doria, Governador do estado de São Paulo""","""São Paulo/SP"""
"11-06-2019","Não","585","17:00","17:20","20","""Reunião com Paulo Skaf, Presidente da Federação das Indústrias do Estado de São Paulo (FIESP)""","""São Paulo/SP"""
"11-06-2019","Não","585","17:30","18:30","60","""Encontro com Lideranças Empresariais e Cerimônia de Entrega da \""Ordem do Mérito Industrial São Paulo\""""","""São Paulo/SP"""
"11-06-2019","Não","585","19:30","21:00","90","""Jantar em homenagem ao Presidente da República oferecido pelo Presidente da FIESP""","""São Paulo/SP"""
"11-06-2019","Não","585","21:50","23:15","85","""Partida de São Paulo/SP para Brasília/DF""","""São Paulo/SP"""
