"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"29-06-2019","Não","-1725","09:20","09:40","20","""Reunião bilateral com o Primeiro-Ministro da Índia, Narendra Modi""","""Osaka/Japão"""
"29-06-2019","Não","-1725","09:40","10:00","20","""Reunião Paralela dos Líderes do G20 sobre Empoderamento das Mulheres""","""Osaka/Japão"""
"29-06-2019","Não","-1725","10:00","11:00","60","""Terceira Sessão Plenária da Cúpula de Líderes do G20""","""Osaka/Japão"""
"29-06-2019","Não","-1725","11:10","11:30","20","""Reunião bilateral com o Presidente da Indonésia Joko Widodo""","""Osaka/Japão"""
"29-06-2019","Não","-1725","11:30","11:40","10","""Reunião bilateral com o Príncipe Herdeiro da Arábia Saudita, Mohammed bin Salman""","""Osaka/Japão"""
"29-06-2019","Não","-1725","11:45","12:15","30","""Reunião bilateral com o Primeiro-Ministro do Japão, Shinzo Abe""","""Osaka/Japão"""
"29-06-2019","Não","-1725","12:15","13:45","90","""Quarta Sessão Plenária da Cúpula de Líderes do G20""","""Osaka/Japão"""
"29-06-2019","Não","-1725","13:45","14:05","20","""Sessão de Encerramento da Cúpula de Líderes do G20""","""Osaka/Japão"""
"29-06-2019","Não","-1725","14:05","14:30","25","""Reunião bilateral com o Primeiro-Ministro de Singapura, Lee Hsien-Loong""","""Osaka/Japão"""
"29-06-2019","Não","-1725","16:00","00:10","-950","""Partida de Seattle/EUA para Fort Lauderdale/EUA""","""King County International Airport"""
"29-06-2019","Não","-1725","18:00","00:10","-1070","""Partida de Osaka/Japão para Seattle/EUA""","""Aeroporto Internacional de Kansai"""
