"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"12-06-2019","Não","450","09:00","09:45","45","""Senadora Soraya Thronicke (PSL/MS); Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; Deputado Guilherme Derrite (PP/SP), Vice- Líder do Governo na Câmara dos Deputados; Deputado Márcio Labre (PSL/RJ); Deputado Eduardo Bolsonaro (PSL/SP); e Deputada Caroline de Toni (PSL/SC)""","""Palácio do Planalto"""
"12-06-2019","Não","450","10:05","10:45","40","""Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; Deputado Felício Laterça (PSL/RJ); Deputado Silas Câmara (PRB/AM); Deputado Ricardo Izar (PP/SP); Apóstolo César Augusto, Presidente da Igreja Apostólica Fonte da Vida; e Bispo Paulo Sérgio Sousa, Coordenador da Região Centro-Oeste""","""Palácio do Planalto"""
"12-06-2019","Não","450","10:50","11:00","10","""Eduardo Eugênio Gouvêa Vieira, Presidente da FIRJAN""","""Palácio do Planalto"""
"12-06-2019","Não","450","11:10","11:50","40","""Deputada Joice Hasselmann, (PSL/SP), Líder do Governo no Congresso Nacional; e Deputado Otoni de Paula (PSC/RJ), 1º Vice-Líder do PSC na Câmara dos Deputados""","""Palácio do Planalto"""
"12-06-2019","Não","450","11:50","12:00","10","""Roberto Severo Ramos, Secretário-Executivo da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"12-06-2019","Não","450","12:05","13:30","85","""Sergio Moro, Ministro de Estado da Justiça e Segurança Pública; e Maurício Valeixo, Diretor-Geral da Polícia Federal""","""Palácio do Planalto"""
"12-06-2019","Não","450","14:00","14:30","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"12-06-2019","Não","450","14:30","15:15","45","""Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Deputado Estadual Coronel Sandro (PSL/MG)""","""Palácio do Planalto"""
"12-06-2019","Não","450","15:15","16:40","85","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações; e Rogério Parada, CEO UP TELECOM Ltda.""","""Palácio do Planalto"""
"12-06-2019","Não","450","16:40","17:00","20","""Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"12-06-2019","Não","450","17:00","17:30","30","""Deputado Alceu Moreira (MDB/RS); Deputado Pedro Lupion (DEM/PR); Deputado José Mario Schreiner (DEM/GO); e Luiz Antônio Nabhan Garcia, Secretário Especial de Assuntos Fundiários do Ministério da Agricultura, Pecuária e Abastecimento""","""Palácio do Planalto"""
"12-06-2019","Não","450","18:00","18:10","10","""Ernani Paciornik, Presidente da Revista Náutica""","""Palácio do Planalto"""
