"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"29-03-2021","Não","340","10:00","10:30","30","""Onyx Lorenzoni, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"29-03-2021","Não","340","11:00","11:30","30","""Assinatura da Medida Provisória para melhoria do ambiente de negócios no Brasil""","""Palácio do Planalto"""
"29-03-2021","Não","340","11:45","12:15","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"29-03-2021","Não","340","13:55","14:00","5","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"29-03-2021","Não","340","14:00","14:05","5","""José Levi Mello do Amaral Júnior, Advogado-Geral da União""","""Palácio do Planalto"""
"29-03-2021","Não","340","14:30","15:30","60","""Deputado Daniel Freitas (PSL/SC)""","""Palácio do Planalto"""
"29-03-2021","Não","340","15:30","17:15","105","""André Luiz de Almeida, Ministro de Estado da Justiça e Segurança Pública; Milton Ribeiro, Ministro de Estado da Educação; Damares Alves, Ministra de Estado da Mulher, da Família e dos Direitos Humanos; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e líderes evangélicos""","""Palácio do Planalto"""
"29-03-2021","Não","340","17:15","17:20","5","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia e Inovações""","""Palácio do Planalto"""
"29-03-2021","Não","340","17:20","17:40","20","""André Luiz de Almeida, Ministro de Estado da Justiça e Segurança Pública""","""Palácio do Planalto"""
"29-03-2021","Não","340","17:40","18:10","30","""Pedro Cesar Sousa, Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"29-03-2021","Não","340","18:10","18:30","20","""Anderson Torres, Secretário de Estado de Segurança Pública do Distrito Federal""","""Palácio do Planalto"""
