"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"11-03-2021","Não","375","08:30","09:00","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"11-03-2021","Não","375","09:40","10:10","30","""Bento Albuquerque, Ministro de Estado de Minas e Energia""","""Palácio do Planalto"""
"11-03-2021","Não","375","10:15","10:45","30","""Deputado Roman (Patriota/PR)""","""Palácio do Planalto"""
"11-03-2021","Não","375","11:15","12:00","45","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia e Inovações""","""Palácio do Planalto"""
"11-03-2021","Não","375","12:00","12:30","30","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia e Inovações""","""Palácio do Planalto"""
"11-03-2021","Não","375","14:00","15:10","70","""1º encontro de 2021 da Frente Parlamentar da Micro e Pequena Empresa (videoconferência)""","""Palácio do Planalto"""
"11-03-2021","Não","375","15:10","15:40","30","""Humberto Fernandes de Moura, Subchefe Adjunto Executivo da Subchefia para Assuntos Jurídicos da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"11-03-2021","Não","375","15:50","16:30","40","""Marcelo Sampaio, Secretário Executivo do Ministério da Infraestrutura""","""Palácio do Planalto"""
"11-03-2021","Não","375","16:30","17:00","30","""Gilson Machado Neto, Ministro do Turismo""","""Palácio do Planalto"""
"11-03-2021","Não","375","17:00","17:20","20","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"11-03-2021","Não","375","17:25","17:45","20","""Onyx Lorenzoni, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
