"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"01-03-2021","Não","320","09:30","09:50","20","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"01-03-2021","Não","320","10:00","10:30","30","""Luiz Carlos Gomes Mattos, Ministro do Superior Tribunal Militar""","""Palácio do Planalto"""
"01-03-2021","Não","320","10:40","11:00","20","""Pedro Guimarães, Presidente da CAIXA""","""Palácio do Planalto"""
"01-03-2021","Não","320","11:10","11:40","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"01-03-2021","Não","320","11:40","13:15","95","""Roberto Campos Neto, Presidente do Banco Central""","""Palácio do Planalto"""
"01-03-2021","Não","320","14:00","14:30","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; João Roma, Ministro de Estado da Cidadania; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Deputado Onyx Lorenzoni (DEM/RS)""","""Palácio do Planalto"""
"01-03-2021","Não","320","15:40","16:00","20","""José Levi Mello do Amaral Júnior, Advogado-Geral da União""","""Palácio do Planalto"""
"01-03-2021","Não","320","16:00","16:30","30","""Hamilton Mourão, Vice-Presidente da República""","""Palácio do Planalto"""
"01-03-2021","Não","320","17:00","17:15","15","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"01-03-2021","Não","320","18:00","18:30","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; João Roma, Ministro de Estado da Cidadania; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Deputado Onyx Lorenzoni (DEM/RS)""","""Palácio do Planalto"""
