"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"25-03-2021","Não","435","09:30","10:20","50","""Sérgio José Pereira, Ministro-Chefe da Casa Civil da Presidência da República, substituto""","""Palácio do Planalto"""
"25-03-2021","Não","435","10:20","10:30","10","""Roberto Campos Neto, Presidente do Banco Central""","""Palácio do Planalto"""
"25-03-2021","Não","435","10:30","11:00","30","""João Roma, Ministro de Estado da Cidadania; e Onyx Lorenzoni, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"25-03-2021","Não","435","11:00","11:15","15","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; e Onyx Lorenzoni, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"25-03-2021","Não","435","11:30","12:00","30","""Arthur Lira, Presidente da Câmara dos Deputados""","""Palácio do Planalto"""
"25-03-2021","Não","435","12:00","14:00","120","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"25-03-2021","Não","435","14:30","16:00","90","""André Luiz de Almeida, Ministro de Estado da Justiça e Segurança Pública""","""Palácio do Planalto"""
"25-03-2021","Não","435","16:00","16:40","40","""Anúncio das Novas Medidas da CAIXA de Apoio às Santas Casas e aos Hospitais Filantrópicos""","""Palácio do Planalto"""
"25-03-2021","Não","435","16:50","17:10","20","""Pedro Cesar Sousa, Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"25-03-2021","Não","435","17:10","17:40","30","""Mario Frias, Secretário Especial de Cultura do Ministério do Turismo""","""Palácio do Planalto"""
