"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"22-08-2019","Não","510","08:40","10:10","90","""Café da manhã com Associação Catarinense de Emissoras de Rádio e Televisão - ACAERT""","""Palácio do Planalto"""
"22-08-2019","Não","510","10:10","11:00","50","""Damares Alves, Ministra de Estado da Mulher, da Família e dos Direitos Humanos; e Deputado Filipe Barros (PSL/PR), Vice-Líder do PSL na Câmara dos Deputados""","""Palácio do Planalto"""
"22-08-2019","Não","510","11:00","11:30","30","""Shin Won Cho, Presidente da KOBRAS e Presidente & CEO da SK Networks""","""Palácio do Planalto"""
"22-08-2019","Não","510","12:15","13:35","80","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Natuza Nery, Jornalista""","""Palácio do Planalto"""
"22-08-2019","Não","510","14:10","14:30","20","""Coronel Alfredo Alexandre de Menezes Junior, Superintendente da SUFRAMA""","""Palácio do Planalto"""
"22-08-2019","Não","510","15:00","15:30","30","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Deputado Aluisio Mendes (PODE/MA)""","""Palácio do Planalto"""
"22-08-2019","Não","510","16:00","17:00","60","""Cerimônia Dia D da Transformação Digital""","""Palácio do Planalto"""
"22-08-2019","Não","510","17:00","18:00","60","""Raquel Dodge, Procuradora-Geral da República""","""Palácio do Planalto"""
"22-08-2019","Não","510","19:00","19:20","20","""Transmissão ao Vivo (Live)""","""Palácio do Planalto"""
"22-08-2019","Não","510","19:20","20:00","40","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Fernando Azevedo, Ministro de Estado da Defesa; Ernesto Araújo, Ministro de Estado das Relações Exteriores; Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento; Ricardo Salles, Ministro de Estado do Meio Ambiente; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"22-08-2019","Não","510","20:00","20:30","30","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
