"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"07-08-2019","Não","480","08:00","09:00","60","""Deputado Rodrigo Maia, Presidente da Câmara dos Deputados; Alexandre de Moraes, Ministro do Supremo Tribunal Federal; e Deputado Fábio Faria (PSD/RN)""","""Palácio da Alvorada"""
"07-08-2019","Não","480","10:10","11:00","50","""Deputado Sóstenes Cavalcante (DEM/RJ), Vice-Líder do DEM na Câmara dos Deputados; e Marcos Cintra, Secretário da Receita Federal""","""Palácio do Planalto"""
"07-08-2019","Não","480","11:10","11:45","35","""Deputado Pastor Marco Feliciano (PODE/SP) e Deputado Gilberto Nascimento (PSC/SP)""","""Palácio do Planalto"""
"07-08-2019","Não","480","11:45","12:15","30","""Paulo Guedes, Ministro de Estado da Economia; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Deputado David Soares (DEM/SP); Marcos Cintra, Secretário da Receita Federal; Deputado Estadual Filipe Soares (DEM/RJ); William Douglas, Juiz Federal; e Missionário R. R. Soares, Fundador da Igreja Internacional da Graça de Deus""","""Palácio do Planalto"""
"07-08-2019","Não","480","12:30","14:00","90","""Almoço com Lideranças Evangélicas""","""Brasília/DF"""
"07-08-2019","Não","480","14:20","15:30","70","""Deputado Sóstenes Cavalcante (DEM/RJ), Vice-Líder do DEM na Câmara dos Deputados; e Pastor Silas Malafaia, Presidente do Conselho Interdenominacional de Ministros Evangélicos do Brasil – CIMEB""","""Palácio do Planalto"""
"07-08-2019","Não","480","15:30","16:00","30","""Lauro Cardoso, Procurador Regional da República da 1ª Região""","""Palácio do Planalto"""
"07-08-2019","Não","480","17:00","17:40","40","""Wagner Rosário, Ministro de Estado da Controladoria-Geral da União""","""Palácio do Planalto"""
"07-08-2019","Não","480","17:40","18:25","45","""Fernando Azevedo, Ministro de Estado da Defesa; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Deputado Onyx Lorenzoni (DEM/RS)""","""Palácio do Planalto"""
"07-08-2019","Não","480","18:30","19:00","30","""Jorge Antônio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Senador Flávio Bolsonaro (PSL/RJ)""","""Palácio do Planalto"""
