"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"28-08-2019","Não","490","07:00","08:00","60","""Visita do Presidente da República do Chile, Senhor Sebastián Piñera""","""Palácio da Alvorada"""
"28-08-2019","Não","490","08:30","09:55","85","""Café da manhã com a Bancada do Rio de Janeiro""","""Palácio do Planalto"""
"28-08-2019","Não","490","10:00","11:00","60","""Cerimônia de Comemoração ao Dia Nacional do Voluntariado""","""Palácio do Planalto"""
"28-08-2019","Não","490","11:15","12:00","45","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Senador Fernando Bezerra Coelho, Líder do Governo no Senado; Deputada Joice Hasselmann (PSL/SP), Líder do Governo no Congresso Nacional; e Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; Antonio Carlos Paiva Futuro, Secretário-Executivo da Secretaria-Geral da Presidência da República; e Entidades Representativas""","""Palácio do Planalto"""
"28-08-2019","Não","490","12:00","13:00","60","""Paulo Skaf, Presidente da Federação das Indústrias do Estado de São Paulo - FIESP""","""Palácio do Planalto"""
"28-08-2019","Não","490","13:45","14:00","15","""Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento""","""Palácio do Planalto"""
"28-08-2019","Não","490","14:00","14:30","30","""Douglas Tavolaro, Presidente da CNN Brasil""","""Palácio do Planalto"""
"28-08-2019","Não","490","15:00","16:00","60","""Paulo Guedes, Ministro de Estado da Economia; Marcos Pontes, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações; Deputado Eduardo Bolsonaro (PSL/SP); e Randall L. Stephenson, Presidente e CEO da AT&T""","""Palácio do Planalto"""
"28-08-2019","Não","490","16:00","16:30","30","""André Luiz de Almeida, Advogado-Geral da União""","""Palácio do Planalto"""
"28-08-2019","Não","490","16:30","16:45","15","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"28-08-2019","Não","490","17:00","17:30","30","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia, Inovação e Comunicação; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Deputado Glaustin Fokus (PSC/GO); e estudantes do Serviço Social da Indústria (SESI) de Goiânia""","""Palácio do Planalto"""
