"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"02-10-2019","Não","410","07:30","08:00","30","""Deputado Pastor Marco Feliciano (PODE/SP), Vice-Líder do Governo no Congresso Nacional""","""Palácio da Alvorada"""
"02-10-2019","Não","410","08:40","09:40","60","""Café da Manhã com Deputados da Bancada do PSD""","""Palácio do Planalto"""
"02-10-2019","Não","410","10:00","10:50","50","""Cerimônia de Posse do Procurador-Geral da República, Augusto Aras""","""Brasília/DF"""
"02-10-2019","Não","410","14:00","14:30","30","""Deputado Estadual Frederico D'Avila (PSL/SP)""","""Palácio do Planalto"""
"02-10-2019","Não","410","14:30","15:00","30","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; General Waldemar Barroso Magno Neto, Presidente da Financiadora de Inovação e Pesquisa – Finep; Coronel Alfredo Alexandre de Menezes Junior, Superintendente da SUFRAMA; e Gilson Machado, Presidente do Instituto Brasileiro do Turismo – Embratur""","""Palácio do Planalto"""
"02-10-2019","Não","410","15:00","16:00","60","""Assinatura de Acordos da Nova Fase da Operação Acolhida""","""Palácio do Planalto"""
"02-10-2019","Não","410","16:00","17:10","70","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Senador Roberto Rocha, Líder do PSDB""","""Palácio do Planalto"""
"02-10-2019","Não","410","17:20","17:40","20","""Dom Giovanni d'Aniello, Núncio Apostólico no Brasil""","""Palácio do Planalto"""
"02-10-2019","Não","410","17:50","18:10","20","""Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento; e Luiz Henrique Mandetta, Ministro de Estado da Saúde""","""Palácio do Planalto"""
"02-10-2019","Não","410","18:10","18:30","20","""Meyer Joseph Nigri, empresário""","""Palácio do Planalto"""
"02-10-2019","Não","410","18:30","18:50","20","""Deputado Filipe Barros (PSL/PR), Vice-Líder do PSL na Câmara dos Deputados""","""Palácio do Planalto"""
