"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"17-10-2019","Não","595","09:00","11:00","120","""Tarcísio Freitas, Ministro de Estado da Infraestrutura; Senador Flávio Bolsonaro (PSL/RJ); Senador Arolde de Oliveira (PSD/RJ); Deputado Professor Joziel (PSL/RJ); Deputado Eduardo Bolsonaro (PSL/SP); e Ronaldo Cezar Coelho, Ex-Deputado""","""Palácio do Planalto"""
"17-10-2019","Não","595","11:00","11:05","5","""Salim Mattar, Secretário Especial de Desestatização, Desinvestimento e Mercados do Ministério da Economia""","""Palácio do Planalto"""
"17-10-2019","Não","595","11:30","12:00","30","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Senador Eduardo Gomes (MDB/TO), Vice-Líder do Governo no Senado Federal""","""Palácio do Planalto"""
"17-10-2019","Não","595","13:00","15:00","120","""Partida de Brasília/DF para Florianópolis/SC""","""Base Aérea de Brasília"""
"17-10-2019","Não","595","15:50","16:25","35","""Inauguração do novo Complexo de Tiro da PRF""","""Florianópolis/SC"""
"17-10-2019","Não","595","16:35","17:00","25","""Visita à exposição da ANPRF""","""Florianópolis/SC"""
"17-10-2019","Não","595","17:00","18:00","60","""Aula Magna do Curso de Formação Profissional da PRF e Sanção do Projeto de Lei de Conversão nº 20/2019 (MP da venda de bens apreendidos de traficantes)""","""Florianópolis/SC"""
"17-10-2019","Não","595","18:05","19:00","55","""Entrevista à TV Record""","""Florianópolis/SC"""
"17-10-2019","Não","595","19:00","19:25","25","""Transmissão ao Vivo (Live) com Luciano Hang, Presidente do Grupo Havan""","""Florianópolis/SC"""
"17-10-2019","Não","595","20:25","22:25","120","""Partida de Florianópolis/SC para Brasília/DF""","""Aeroporto Internacional de Florianópolis - Hercílio Luz"""
