"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"14-10-2019","Não","415","07:20","07:50","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Fernando Azevedo, Ministro de Estado da Defesa; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio da Alvorada"""
"14-10-2019","Não","415","09:00","09:15","15","""Senador Flávio Bolsonaro (PSL/RJ)""","""Palácio do Planalto"""
"14-10-2019","Não","415","09:15","10:00","45","""Admar Gonzaga, Advogado; e Karina Kufa, Advogada""","""Palácio do Planalto"""
"14-10-2019","Não","415","10:00","10:30","30","""Floriano Peixoto Vieira Neto, Presidente dos Correios""","""Palácio do Planalto"""
"14-10-2019","Não","415","11:00","11:30","30","""Deputado Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"14-10-2019","Não","415","12:00","12:30","30","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e André Luiz de Almeida, Advogado-Geral da União""","""Palácio do Planalto"""
"14-10-2019","Não","415","14:00","15:00","60","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"14-10-2019","Não","415","15:10","15:40","30","""Salim Mattar, Secretário Especial de Desestatização e Desinvestimento do Ministério da Economia""","""Palácio do Planalto"""
"14-10-2019","Não","415","15:40","16:10","30","""Deputado Filipe Barros (PSL/PR), Vice-Líder do PSL na Câmara dos Deputados; e Deputada Bia Kicis (PSL/DF), Vice-Líder do PSL na Câmara dos Deputados""","""Palácio do Planalto"""
"14-10-2019","Não","415","16:10","16:40","30","""Abraham Weintraub, Ministro de Estado da Educação""","""Palácio do Planalto"""
"14-10-2019","Não","415","17:30","18:10","40","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"14-10-2019","Não","415","18:15","18:45","30","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"14-10-2019","Não","415","18:45","19:00","15","""Senador Izalci Lucas (PSDB/DF), Vice-Líder do PSDB no Senado Federal""","""Palácio do Planalto"""
