"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"28-10-2019","Não","-125","08:45","00:10","-515","""Chegada em Doha/Catar""","""Aeroporto Internacional de Hamad"""
"28-10-2019","Não","-125","09:00","09:45","45","""Partida de Abu Dhabi/Emirados Árabes Unidos para Doha/Catar (- 1 hora de fuso horário em Doha)""","""Aeroporto Internacional de Abu Dhabi"""
"28-10-2019","Não","-125","11:35","11:45","10","""Cerimônia Oficial de Chegada""","""Doha/Catar"""
"28-10-2019","Não","-125","11:45","12:05","20","""Reunião ampliada""","""Doha/Catar"""
"28-10-2019","Não","-125","12:15","12:30","15","""Cerimônia de Assinatura de Atos""","""Doha/Catar"""
"28-10-2019","Não","-125","12:30","13:30","60","""Almoço Oficial oferecido por Sua Alteza o Xeique Tamim Bin Hamad Al Thani, Emir do Catar""","""Doha/Catar"""
"28-10-2019","Não","-125","15:10","16:10","60","""Mesa Redonda “Perspectivas do Cenário Macroeconômico e do Ambiente de Negócios no Brasil”""","""Doha/Catar"""
"28-10-2019","Não","-125","16:30","16:40","10","""Encontro com o Primeiro Ministro do Estado do Catar, Xeique Abdullah Bin Nasser Bin Khalifa Al Thani""","""Doha/Catar"""
"28-10-2019","Não","-125","17:10","17:40","30","""Visita ao Estádio de Futebol Al Janoub""","""Doha/Catar"""
"28-10-2019","Não","-125","18:00","18:50","50","""Partida de Doha/Catar para Riade/Arábia Saudita""","""Aeroporto Internacional de Hamad/Doha"""
"28-10-2019","Não","-125","21:00","22:30","90","""Jantar oferecido por Sua Alteza Real, Mohammed bin Salman, Príncipe Herdeiro do Reino da Arábia Saudita""","""Riade/Arábia Saudita"""
