"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"25-01-2020","Não","285","09:30","10:00","30","""Encontro com o Ministro dos Negócios Estrangeiros da República da Índia""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","11:00","11:10","10","""Cerimônia Oficial de Chegada""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","11:10","11:15","5","""Foto oficial""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","11:35","11:40","5","""Cerimônia de oferenda floral no Memorial Mahatma Gandhi""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","11:40","11:45","5","""Assinatura de livro de visitas do Memorial Mahatma Gandhi""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","12:40","13:10","30","""Reunião ampliada""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","13:10","13:20","10","""Cerimônia de troca de atos""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","13:20","13:35","15","""Declaração à imprensa""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","13:35","14:30","55","""Almoço oferecido pelo Primeiro-Ministro da Índia, Narendra Modi""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","14:35","14:40","5","""Assinatura de livro de visitas""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","16:30","17:00","30","""Encontro com o Vice-Presidente da Índia, Venkaiah Naidu""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","19:35","19:40","5","""Cumprimentos ao Presidente da República da Índia""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","19:40","20:00","20","""Cerimônia de apresentação de delegações""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","20:00","21:00","60","""Banquete oferecido pelo Presidente da Índia""","""Nova Delhi/Índia"""
