"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"15-01-2020","Não","435","07:30","08:10","40","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio da Alvorada"""
"15-01-2020","Não","435","08:45","09:00","15","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Alexandre Ramagem, Diretor-Geral da Agência Brasileira de Inteligência – ABIN""","""Palácio do Planalto"""
"15-01-2020","Não","435","09:00","09:40","40","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Deputado Silas Câmara (REPUBLICANOS/AM); Deputado David Soares (DEM/SP); e Missionário R.R. Soares, Fundador da Igreja Internacional da Graça de Deus""","""Palácio do Planalto"""
"15-01-2020","Não","435","09:40","10:00","20","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Marcelo Crivella, Prefeito Municipal do Rio de Janeiro/RJ; e Gutemberg Fonseca, Secretário de Ordem Pública do Município do Rio de Janeiro/RJ""","""Palácio do Planalto"""
"15-01-2020","Não","435","10:00","12:00","120","""Bento Albuquerque, Ministro de Estado de Minas e Energia; e General Joaquim Silva e Luna, Diretor-Geral da Itaipu Binacional""","""Brasília/DF"""
"15-01-2020","Não","435","13:50","14:40","50","""Osmar Terra, Ministro de Estado da Cidadania; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"15-01-2020","Não","435","14:40","15:10","30","""Osmar Terra, Ministro de Estado da Cidadania; Elias Dallalba, Presidente da Fenasoja 2020; e Rubens Zamberlan, Presidente do Hospital Vida e Saúde""","""Palácio do Planalto"""
"15-01-2020","Não","435","15:20","16:15","55","""Paulo Skaf, Presidente da Federação das Indústrias do estado de São Paulo - FIESP""","""Palácio do Planalto"""
"15-01-2020","Não","435","16:15","16:30","15","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"15-01-2020","Não","435","16:30","16:50","20","""Abraham Weintraub, Ministro de Estado da Educação""","""Palácio do Planalto"""
"15-01-2020","Não","435","18:30","19:00","30","""Gilson Machado, Presidente do Instituto Brasileiro do Turismo – Embratur; e Karina Kufa, Advogada""","""Palácio do Planalto"""
