"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"17-01-2020","Não","300","08:50","09:20","30","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"17-01-2020","Não","300","09:30","10:00","30","""Deputado Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"17-01-2020","Não","300","10:00","10:20","20","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"17-01-2020","Não","300","10:20","10:45","25","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Deputado Otoni de Paula (PSC/RJ); e Bispo Primaz Manoel Ferreira, Presidente da Convenção Nacional das Assembleias de Deus no Brasil (CONAMAD) Ministério de Madureira""","""Palácio do Planalto"""
"17-01-2020","Não","300","11:00","11:30","30","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Deputado Fred Costa (PATRIOTA/MG), Líder do Patriota na Câmara dos Deputados; e Adilson Barroso, Presidente Nacional do Patriota""","""Palácio do Planalto"""
"17-01-2020","Não","300","16:00","16:25","25","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio da Alvorada"""
"17-01-2020","Não","300","16:25","16:45","20","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio da Alvorada"""
"17-01-2020","Não","300","16:45","17:00","15","""Fernando Azevedo, Ministro de Estado da Defesa; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio da Alvorada"""
"17-01-2020","Não","300","17:00","17:50","50","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio da Alvorada"""
"17-01-2020","Não","300","17:50","18:45","55","""Luiz Henrique Mandetta, Ministro de Estado da Saúde""","""Palácio da Alvorada"""
