"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"19-12-2019","Não","330","07:15","07:30","15","""Roberto Alvim, Secretário Especial da Cultura do Ministério do Turismo""","""Palácio da Alvorada"""
"19-12-2019","Não","330","07:30","08:35","65","""Fernando Azevedo, Ministro de Estado da Defesa; e Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio da Alvorada"""
"19-12-2019","Não","330","09:00","09:45","45","""Sergio Moro, Ministro de Estado da Justiça e Segurança Pública; e Maurício Valeixo, Diretor-Geral da Polícia Federal""","""Palácio do Planalto"""
"19-12-2019","Não","330","09:45","10:00","15","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"19-12-2019","Não","330","11:30","11:45","15","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Marcelo Augusto Xavier da Silva, Presidente da Fundação Nacional do Índio – Funai; e Irisnaide de Souza Silvia, Presidente da Sociedade de Defesa dos Índios de Roraima""","""Palácio do Planalto"""
"19-12-2019","Não","330","14:15","14:30","15","""Gustavo Canuto, Ministro de Estado do Desenvolvimento Regional""","""Palácio do Planalto"""
"19-12-2019","Não","330","14:30","14:45","15","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"19-12-2019","Não","330","14:45","15:15","30","""Senador Roberto Rocha (PSDB/MA), Líder do PSDB no Senado Federal""","""Palácio do Planalto"""
"19-12-2019","Não","330","15:15","15:30","15","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Antônio Barra Torres, Diretor da Agência Nacional de Vigilância Sanitária – ANVISA""","""Palácio do Planalto"""
"19-12-2019","Não","330","15:30","16:05","35","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; André Luiz de Almeida, Advogado-Geral da União; e Senador Luis Carlos Heinze (PP/RS)""","""Palácio do Planalto"""
"19-12-2019","Não","330","16:05","17:10","65","""Cantata de Natal""","""Palácio do Planalto"""
