"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"05-12-2019","Não","350","10:00","10:30","30","""Reunião bilateral com o Presidente da República do Paraguai, Mario Abdo Benítez""","""Bento Gonçalves/RS"""
"05-12-2019","Não","350","10:40","11:00","20","""Recepção dos Chefes de Delegação da LV Cúpula do Mercosul e Estados Associados""","""Bento Gonçalves/RS"""
"05-12-2019","Não","350","11:00","12:30","90","""Reunião Plenária da LV Cúpula de Chefes de Estado do Mercosul e Estados Associados""","""Bento Gonçalves/RS"""
"05-12-2019","Não","350","12:30","12:45","15","""Cerimônia de Assinatura de Atos""","""Bento Gonçalves/RS"""
"05-12-2019","Não","350","12:45","13:00","15","""Fotografia oficial dos Chefes de Delegação da LV Cúpula de Chefes de Estado do Mercosul""","""Bento Gonçalves/RS"""
"05-12-2019","Não","350","13:00","13:15","15","""Plantio das Vinhas do Mercosul""","""Bento Gonçalves/RS"""
"05-12-2019","Não","350","13:15","13:30","15","""Apresentação do Coro Sacro Infanto-Juvenil de Bento Gonçalves""","""Bento Gonçalves/RS"""
"05-12-2019","Não","350","13:30","14:30","60","""Almoço em homenagem aos Chefes de Delegação da LV Cúpula de Chefes de Estado do Mercosul e Estados Associados, oferecido pelo senhor Presidente da República""","""Bento Gonçalves/RS"""
"05-12-2019","Não","350","14:45","15:15","30","""Declaração à Imprensa""","""Bento Gonçalves/RS"""
"05-12-2019","Não","350","15:20","16:20","60","""Fotografia com representantes da III Feira de Tecnologia para Viticultura - TECNOVITIS""","""Bento Gonçalves/RS"""
