"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"18-12-2019","Não","380","09:15","09:50","35","""Entrevista a Otávio Mesquita, Apresentador do SBT""","""Palácio do Planalto"""
"18-12-2019","Não","380","10:20","10:50","30","""Deputado Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"18-12-2019","Não","380","11:00","12:00","60","""Davi Alcolumbre, Presidente do Senado Federal; Rodrigo Maia, Presidente da Câmara dos Deputados; Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"18-12-2019","Não","380","12:00","13:30","90","""Dias Toffoli, Presidente do Supremo Tribunal Federal – STF; Fernando Azevedo, Ministro de Estado da Defesa; Augusto Aras, Procurador-Geral da República; e José Múcio Monteiro, Presidente do Tribunal de Contas da União – TCU""","""Palácio do Planalto"""
"18-12-2019","Não","380","14:20","14:50","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil; Luiz Henrique Mandetta, Ministro de Estado da Saúde; Deputada Carla Zambelli (PSL/SP); e Mauro Luiz de Britto Ribeiro, Presidente do Conselho Federal de Medicina - CFM""","""Palácio do Planalto"""
"18-12-2019","Não","380","14:50","15:00","10","""Pedro Guimarães, Presidente da CAIXA""","""Palácio do Planalto"""
"18-12-2019","Não","380","15:00","15:10","10","""Heraldo Pereira, Jornalista""","""Palácio do Planalto"""
"18-12-2019","Não","380","15:10","15:45","35","""Bento Albuquerque, Ministro de Estado de Minas e Energia; Deputado Otoni de Paula (PSC/RJ); e Eduardo Augusto Ayroza Galvão Ribeiro, Presidente da Companhia Brasileira de Metalurgia e Mineração – CBMM""","""Palácio do Planalto"""
"18-12-2019","Não","380","16:00","16:30","30","""Conferência Nacional para Agentes Públicos e Políticos Cristãos da Frente Parlamentar Evangélica no Congresso Nacional""","""Brasília/DF"""
"18-12-2019","Não","380","17:00","17:50","50","""Lançamento da Campanha Agenda Positiva Regional - 2019""","""Palácio do Planalto"""
