"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"28-07-2020","Não","295","08:45","09:20","35","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"28-07-2020","Não","295","09:25","09:45","20","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"28-07-2020","Não","295","12:00","12:45","45","""Fábio Faria, Ministro de Estado das Comunicações""","""Palácio do Planalto"""
"28-07-2020","Não","295","14:05","14:30","25","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"28-07-2020","Não","295","15:50","16:10","20","""João Augusto Nardes, Ministro do Tribunal de Contas da União""","""Palácio do Planalto"""
"28-07-2020","Não","295","16:10","17:00","50","""Rogério Marinho, Ministro de Estado do Desenvolvimento Regional""","""Palácio do Planalto"""
"28-07-2020","Não","295","17:00","17:30","30","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Deputada Flávia Arruda (PL/DF)""","""Palácio do Planalto"""
"28-07-2020","Não","295","17:30","17:40","10","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Deputado Cezinha de Madureira (PSD/SP)""","""Palácio do Planalto"""
"28-07-2020","Não","295","17:40","18:00","20","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"28-07-2020","Não","295","18:00","18:40","40","""Davi Alcolumbre, Presidente do Senado Federal""","""Palácio do Planalto"""
