"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"05-05-2020","Não","395","08:00","08:30","30","""Luiz Antônio Nabhan Garcia, Secretário Especial de Assuntos Fundiários do Ministério da Agricultura, Pecuária e Abastecimento; e Danilo César Campetti, Agente da Polícia Federal""","""Palácio da Alvorada"""
"05-05-2020","Não","395","09:30","09:50","20","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"05-05-2020","Não","395","09:50","10:05","15","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"05-05-2020","Não","395","10:05","10:15","10","""Admar Gonzaga, Advogado""","""Palácio do Planalto"""
"05-05-2020","Não","395","10:20","11:10","50","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Fernando Azevedo, Ministro de Estado da Defesa; Paulo Guedes, Ministro de Estado da Economia; Ricardo Salles, Ministro de Estado do Meio Ambiente; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Salim Mattar, Secretário Especial de Desestatização e Desinvestimento do Ministério da Economia""","""Palácio do Planalto"""
"05-05-2020","Não","395","11:10","11:50","40","""Onyx Lorenzoni, Ministro de Estado da Cidadania""","""Palácio do Planalto"""
"05-05-2020","Não","395","11:50","12:00","10","""Deputado Fábio Faria (PSD/RN)""","""Palácio do Planalto"""
"05-05-2020","Não","395","12:00","12:30","30","""Deputado Fábio Faria (PSD/RN); Gilson Machado, Presidente do Instituto Brasileiro do Turismo – Embratur; e Orlando Brito, Fotógrafo""","""Palácio do Planalto"""
"05-05-2020","Não","395","14:00","14:30","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Ibaneis Rocha, Governador do Distrito Federal; e Senador Eduardo Gomes (MDB/TO), Líder do Governo no Congresso Nacional""","""Palácio do Planalto"""
"05-05-2020","Não","395","15:00","15:45","45","""Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento; Bento Albuquerque, Ministro de Estado de Minas e Energia; e José Barroso Tostes Neto, Secretário Especial da Receita Federal do Brasil""","""Palácio do Planalto"""
"05-05-2020","Não","395","15:45","16:00","15","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; e Bento Albuquerque, Ministro de Estado de Minas e Energia""","""Palácio do Planalto"""
"05-05-2020","Não","395","16:05","16:20","15","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"05-05-2020","Não","395","18:00","18:10","10","""Gilson Machado, Presidente do Instituto Brasileiro do Turismo – Embratur""","""Palácio da Alvorada"""
"05-05-2020","Não","395","18:15","18:35","20","""André Luiz de Almeida, Ministro de Estado da Justiça e Segurança Pública""","""Palácio da Alvorada"""
"05-05-2020","Não","395","18:35","19:30","55","""André Luiz de Almeida, Ministro de Estado da Justiça e Segurança Pública; e José Levi Mello do Amaral Júnior, Advogado-Geral da União""","""Palácio da Alvorada"""
