"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"26-05-2020","Não","385","09:10","10:10","60","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"26-05-2020","Não","385","10:15","11:00","45","""Paulo Guedes, Ministro de Estado da Economia; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"26-05-2020","Não","385","11:00","11:30","30","""Paulo Guedes, Ministro de Estado da Economia; Rogério Marinho, Ministro de Estado do Desenvolvimento Regional; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"26-05-2020","Não","385","11:30","12:00","30","""Paulo Guedes, Ministro de Estado da Economia; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"26-05-2020","Não","385","14:00","14:30","30","""Davi Alcolumbre, Presidente do Senado Federal; Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"26-05-2020","Não","385","14:30","15:30","60","""Deputado Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"26-05-2020","Não","385","15:30","16:10","40","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações""","""Palácio do Planalto"""
"26-05-2020","Não","385","16:10","16:30","20","""Tarcísio Freitas, Ministro de Estado da Infraestrutura""","""Palácio do Planalto"""
"26-05-2020","Não","385","16:30","17:20","50","""Marcelo Álvaro Antônio, Ministro de Estado do Turismo; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e José Levi Mello do Amaral Júnior, Advogado-Geral da União""","""Palácio do Planalto"""
"26-05-2020","Não","385","17:20","17:40","20","""Marcelo Álvaro Antônio, Ministro de Estado do Turismo; e Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
