"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"13-05-2020","Não","300","07:30","08:30","60","""Deputada Bia Kicis (PSL/DF), Vice-Líder do Governo no Congresso Nacional""","""Palácio da Alvorada"""
"13-05-2020","Não","300","10:00","10:30","30","""Luís Roberto Barroso, Ministro do Supremo Tribunal Federal; e Edson Fachin, Ministro do Supremo Tribunal Federal""","""Palácio do Planalto"""
"13-05-2020","Não","300","11:00","11:30","30","""André Luiz de Almeida, Ministro de Estado da Justiça e Segurança Pública; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e José Levi Mello do Amaral Júnior, Advogado-Geral da União""","""Palácio do Planalto"""
"13-05-2020","Não","300","11:40","12:10","30","""Nelson Teich, Ministro de Estado da Saúde""","""Palácio do Planalto"""
"13-05-2020","Não","300","14:00","14:30","30","""André Luiz de Almeida, Ministro de Estado da Justiça e Segurança Pública; e Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"13-05-2020","Não","300","15:00","15:30","30","""Nelson Teich, Ministro de Estado da Saúde""","""Palácio do Planalto"""
"13-05-2020","Não","300","15:30","16:00","30","""Padre Pedro Stepien""","""Palácio do Planalto"""
"13-05-2020","Não","300","16:30","16:45","15","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Deputado Fábio Faria (PSD/RN); e Deputado Hugo Leal (PSD/RJ)""","""Palácio do Planalto"""
"13-05-2020","Não","300","16:50","17:20","30","""Ricardo Salles, Ministro de Estado do Meio Ambiente""","""Palácio do Planalto"""
"13-05-2020","Não","300","17:30","17:45","15","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e José Levi Mello do Amaral Júnior, Advogado-Geral da União""","""Palácio do Planalto"""
