"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"25-05-2020","Não","535","09:00","09:10","10","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"25-05-2020","Não","535","09:10","10:00","50","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"25-05-2020","Não","535","10:10","10:40","30","""Solenidade de Posse do Subprocurador-Geral da República Carlos Alberto Vilhena no cargo de Procurador Federal dos Direitos do Cidadão para o biênio 2020-2022 (videoconferência)""","""Palácio do Planalto"""
"25-05-2020","Não","535","10:40","10:55","15","""Augusto Aras, Procurador-Geral da República""","""Brasília/DF"""
"25-05-2020","Não","535","11:30","11:45","15","""Telefonema - Luis Alberto Lacalle Pou, Presidente da República Oriental do Uruguai""","""Palácio do Planalto"""
"25-05-2020","Não","535","11:45","13:30","105","""Fernando Azevedo, Ministro de Estado da Defesa""","""Brasília/DF"""
"25-05-2020","Não","535","13:55","14:10","15","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"25-05-2020","Não","535","14:15","15:05","50","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"25-05-2020","Não","535","15:05","17:10","125","""André Luiz de Almeida, Ministro de Estado da Justiça e Segurança Pública; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e José Levi Mello do Amaral Júnior, Advogado-Geral da União""","""Palácio do Planalto"""
"25-05-2020","Não","535","17:20","18:50","90","""Solenidade de Posse dos Ministros Luís Roberto Barroso e Luiz Edson Fachin nos cargos de Presidente e Vice-Presidente do Tribunal Superior Eleitoral (videoconferência)""","""Palácio do Planalto"""
"25-05-2020","Não","535","18:55","19:25","30","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
