"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"16-04-2020","Não","445","09:00","10:00","60","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; André Luiz de Almeida, Advogado-Geral da União; Antônio Barra Torres, Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária – ANVISA; Dr. Lincoln Lopes Ferreira, Presidente da Associação Médica Brasileira – AMB; e Dr. Nelson Teich, Médico""","""Palácio do Planalto"""
"16-04-2020","Não","445","10:30","11:00","30","""Deputada Carla Zambelli (PSL/SP)""","""Palácio do Planalto"""
"16-04-2020","Não","445","11:15","11:55","40","""Videoconferência com Vander Costa, Presidente da Confederação Nacional do Transporte – CNT""","""Palácio do Planalto"""
"16-04-2020","Não","445","12:15","13:20","65","""Paulo Guedes, Ministro de Estado da Economia; Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; Antônio Barra Torres, Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária – ANVISA; Dr. Lincoln Lopes Ferreira, Presidente da Associação Médica Brasileira – AMB; e Dr. Nelson Teich, Médico""","""Palácio do Planalto"""
"16-04-2020","Não","445","14:00","14:15","15","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"16-04-2020","Não","445","14:35","15:10","35","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; e Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento""","""Palácio do Planalto"""
"16-04-2020","Não","445","15:10","15:40","30","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"16-04-2020","Não","445","15:50","16:10","20","""Luiz Henrique Mandetta, Ministro de Estado da Saúde; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"16-04-2020","Não","445","16:15","17:15","60","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Fernando Azevedo, Ministro de Estado da Defesa; Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Deputado Fábio Faria (PSD/RN); e Dr. Nelson Teich, Médico""","""Palácio do Planalto"""
"16-04-2020","Não","445","17:15","17:35","20","""Coletiva à imprensa""","""Palácio do Planalto"""
"16-04-2020","Não","445","17:50","18:20","30","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Deputado Fábio Faria (PSD/RN)""","""Palácio do Planalto"""
"16-04-2020","Não","445","19:25","20:05","40","""Entrevista a Leandro Magalhães, CNN Brasil""","""Palácio da Alvorada"""
