"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"24-11-2020","Não","285","08:40","09:35","55","""Fábio Faria, Ministro de Estado das Comunicações; e Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"24-11-2020","Não","285","09:35","09:55","20","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"24-11-2020","Não","285","09:55","10:05","10","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Fernando Azevedo, Ministro de Estado da Defesa; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"24-11-2020","Não","285","10:05","10:35","30","""Pastor Silas Josué de Oliveira, Presidente da Igreja Assembleia de Deus em Santo André/SP""","""Palácio do Planalto"""
"24-11-2020","Não","285","11:00","11:30","30","""Milton Ribeiro, Ministro de Estado da Educação""","""Palácio do Planalto"""
"24-11-2020","Não","285","14:10","14:45","35","""Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura""","""Palácio do Planalto"""
"24-11-2020","Não","285","14:45","15:00","15","""Fábio Faria, Ministro de Estado das Comunicações""","""Palácio do Planalto"""
"24-11-2020","Não","285","15:05","15:35","30","""Ricardo Salles, Ministro de Estado do Meio Ambiente""","""Palácio do Planalto"""
"24-11-2020","Não","285","15:35","16:20","45","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Senador Carlos Viana (PSD/MG)""","""Palácio do Planalto"""
"24-11-2020","Não","285","16:20","16:35","15","""Pedro Cesar Nunes Ferreira Marques de Sousa, Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
