"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"19-11-2020","Não","410","08:40","09:10","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência""","""Palácio do Planalto"""
"19-11-2020","Não","410","09:10","09:20","10","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"19-11-2020","Não","410","09:30","12:00","150","""39ª Reunião do Conselho de Governo""","""Palácio do Planalto"""
"19-11-2020","Não","410","12:00","12:30","30","""Comemoração do Dia da Bandeira""","""Palácio do Planalto"""
"19-11-2020","Não","410","13:55","14:10","15","""Davi Alcolumbre, Presidente do Senado Federal""","""Palácio do Planalto"""
"19-11-2020","Não","410","14:25","15:20","55","""Pastor Silas Malafaia, Presidente do Conselho Interdenominacional de Ministros Evangélicos do Brasil (CIMEB); e Apóstolo César Augusto, Presidente da Igreja Apostólica Fonte da Vida""","""Palácio do Planalto"""
"19-11-2020","Não","410","15:20","15:50","30","""Pedro Cesar Nunes Ferreira Marques de Sousa, Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"19-11-2020","Não","410","15:55","16:50","55","""Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"19-11-2020","Não","410","16:55","17:10","15","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"19-11-2020","Não","410","17:10","17:30","20","""Deputado Daniel Freitas (PSL/SC)""","""Palácio do Planalto"""
