"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"04-07-2019","Não","515","07:40","08:00","20","""Jorge Antônio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"04-07-2019","Não","515","08:00","09:35","95","""Café da manhã com Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento; Jorge Antonio de Oliveira Francisco, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos Baptista Pereira, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Senador Fernando Bezerra Coelho (MDB/PE), Líder do Governo no Senado Federal; Deputada Joice Hasselmann (PSL/SP), Líder do Governo no Congresso Nacional; Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; e Bancada da Frente Parlamentar da Agropecuária""","""Palácio do Planalto"""
"04-07-2019","Não","515","09:30","09:35","5","""Senadora Soraya Thronicke (PSL/MS) e Youtubers de Direita""","""Palácio do Planalto"""
"04-07-2019","Não","515","09:35","10:00","25","""General Pedro Fioravante, Coordenador do Escritório da Operação Carro-Pipa do Comando Militar do Nordeste (CMNE)""","""Palácio do Planalto"""
"04-07-2019","Não","515","10:05","10:15","10","""Deputada Bia Kicis (PSL/DF)""","""Palácio do Planalto"""
"04-07-2019","Não","515","10:20","10:40","20","""Hamilton Mourão, Vice-Presidente da República; Fernando Azevedo, Ministro de Estado da Defesa; Ernesto Araújo, Ministro de Estado das Relações Exteriores; Jorge Antônio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Roberto Campos Neto, Presidente do Banco Central; Brigadeiro Antonio Carlos Moretti Bermudez, Comandante da Aeronáutica; Brigadeiro Raul Botelho, Chefe do Estado-Maior Conjunto das Forças Armadas; Senador Flávio Bolsonaro (PSL/RJ); Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; e General Cláudio Coscia Moura, Chefe do Departamento de Engenharia e Construção do Exército Brasileiro""","""Palácio do Planalto"""
"04-07-2019","Não","515","10:40","11:10","30","""Solenidade de Posse do General Luiz Eduardo Ramos Baptista Pereira, Ministro de Estado Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"04-07-2019","Não","515","12:10","13:00","50","""General Waldemar Barroso Magno Neto, Presidente da Financiadora de Inovação e Pesquisa – Finep""","""Palácio do Planalto"""
"04-07-2019","Não","515","13:50","14:20","30","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Luiz Antônio Nabhan Garcia, Secretário Especial de Assuntos Fundiários do Ministério da Agricultura, Pecuária e Abastecimento""","""Palácio do Planalto"""
"04-07-2019","Não","515","14:20","15:15","55","""Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência""","""Palácio do Planalto"""
"04-07-2019","Não","515","15:15","15:30","15","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência; Dom Murilo S.R. Krieger, Arcebispo de São Salvador da Bahia e Primaz do Brasil; e Maria Rita Lopes Pontes, Superintendente das Obras Sociais Irmã Dulce""","""Palácio do Planalto"""
"04-07-2019","Não","515","15:30","15:45","15","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"04-07-2019","Não","515","15:45","16:00","15","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Marcos Rocha, Governador do Estado de Rondônia""","""Palácio do Planalto"""
"04-07-2019","Não","515","16:00","16:35","35","""General Floriano Peixoto, Presidente dos Correios; e Salim Mattar, Secretário Especial de Desestatização e Desinvestimento do Ministério da Economia""","""Palácio do Planalto"""
"04-07-2019","Não","515","17:00","17:35","35","""General Jesus Corrêa, Presidente do Instituto Nacional de Colonização e Reforma Agrária – Incra""","""Palácio do Planalto"""
"04-07-2019","Não","515","18:15","18:45","30","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Marcos Rocha, Governador do Estado de Rondônia""","""Palácio do Planalto"""
"04-07-2019","Não","515","19:00","19:30","30","""Transmissão ao Vivo (Live) com Ernesto Araújo, Ministro de Estado das Relações Exteriores; Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; e Jorge Seif, Secretário de Aquicultura e Pesca do Ministério da Agricultura, Pecuária e Abastecimento""","""Palácio do Planalto"""
