"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"31-07-2019","Não","480","09:10","09:50","40","""Partida de Brasília/DF para Anápolis/GO""","""Base Aérea de Brasília"""
"31-07-2019","Não","480","10:15","11:30","75","""Cerimônia de Assinatura do Contrato de Concessão da Ferrovia Norte-Sul""","""Anápolis/GO"""
"31-07-2019","Não","480","12:10","12:50","40","""Partida de Anápolis/GO para Brasília/DF""","""Anápolis/GO"""
"31-07-2019","Não","480","14:00","15:00","60","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; e Wilbur L. Ross Júnior, Secretário de Comércio dos Estados Unidos.""","""Palácio do Planalto"""
"31-07-2019","Não","480","15:00","15:30","30","""Cerimônia de troca da Grande Guarda Presidencial""","""Palácio do Planalto"""
"31-07-2019","Não","480","15:30","16:15","45","""Luiz Fux, Ministro do Supremo Tribunal Federal""","""Palácio do Planalto"""
"31-07-2019","Não","480","16:50","17:00","10","""Ricardo Braga, Economista""","""Palácio do Planalto"""
"31-07-2019","Não","480","17:00","17:30","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e José Renato das Chagas, Prefeito Municipal de Portão/RS e alunos da Escola Municipal de Visconde de Mauá""","""Palácio do Planalto"""
"31-07-2019","Não","480","17:30","18:00","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Jorge Antonio de Oliveira Francisco, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República.""","""Palácio do Planalto"""
"31-07-2019","Não","480","19:40","21:40","120","""Deputada Joice Hasselmann (PSL/SP), Líder do Governo no Congresso Nacional; Salim Mattar, Secretário Especial de Desestatização e Desinvestimento do Ministério da Economia; Luciano Hang, co-fundador da Havan; Meyer Joseph Nigri, Vice-Presidente da Tecnisa; Sebastião Bomfim, CEO do Grupo SBF; Flávio Rocha, CEO da Riachuelo; e Winston Ling, empresário""","""Brasília/DF"""
