"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"30-07-2019","Não","445","08:00","09:00","60","""Rodrigo Maia, Presidente da Câmara dos Deputados; e Deputado Fábio Faria (PSD/RN)""","""Palácio do Planalto"""
"30-07-2019","Não","445","09:30","10:00","30","""Comissão de Ética Pública""","""Palácio do Planalto"""
"30-07-2019","Não","445","10:00","10:30","30","""Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento; Bento Albuquerque, Ministro de Estado de Minas e Energia; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; e Deputado Coronel Chrisóstomo (PSL/RO)""","""Palácio do Planalto"""
"30-07-2019","Não","445","11:00","11:30","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Osmar Terra, Ministro de Estado da Cidadania""","""Palácio do Planalto"""
"30-07-2019","Não","445","11:45","12:15","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; Bento Albuquerque, Ministro de Estado de Minas e Energia, General Silva e Luna, Diretor-Geral Brasileiro da Itaipu Binacional""","""Palácio do Planalto"""
"30-07-2019","Não","445","12:15","13:00","45","""Eduardo Eugênio Gouveia Vieira, Presidente da Firjan""","""Palácio do Planalto"""
"30-07-2019","Não","445","14:30","16:30","120","""17ª Reunião do Conselho de Governo""","""Palácio do Planalto"""
"30-07-2019","Não","445","17:30","18:10","40","""Cerimônia de Revisão e Modernização das Normas Regulamentadoras da Saúde e Segurança do Trabalho""","""Palácio do Planalto"""
"30-07-2019","Não","445","18:20","18:50","30","""Jussara Soares, Jornalista""","""Palácio do Planalto"""
"30-07-2019","Não","445","18:50","19:20","30","""Wagner de Campos Rosário, Ministro de Estado da Controladoria-Geral da União; e Jorge Antônio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
