"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"10-07-2019","Não","-9830","08:30","00:10","-500","""Culto""","""Brasília/DF"""
"10-07-2019","Não","-9830","09:05","00:10","-535","""Sessão Solene em Homenagem aos 42 anos da Igreja Universal do Reino de Deus""","""Brasília/DF"""
"10-07-2019","Não","-9830","10:00","00:10","-590","""Paulo Guedes, Ministro de Estado da Economia; Abraham Weintraub, Ministro de Estado da Educação; André Luiz de Almeida, Advogado-Geral da União; Jorge Antonio de Oliveira Francisco, Ministro de Estado Chefe da Secretaria-Geral da Presidência da República; e Deputado Onyx Lorenzoni (DEM/RS)""","""Palácio do Planalto"""
"10-07-2019","Não","-9830","11:00","00:10","-650","""Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; e Senador Elmano Férrer (PODEMOS/PI)""","""Palácio do Planalto"""
"10-07-2019","Não","-9830","12:00","00:10","-710","""Fabiano Freitas, Presidente da RecordTV Rio""","""Palácio do Planalto"""
"10-07-2019","Não","-9830","14:00","00:10","-830","""Paulo Guedes, Ministro de Estado da Economia; Gustavo Henrique Moreira Montezano, Presidente do BNDES; e Salim Mattar, Secretário Especial de Desestatização e Desinvestimento do Ministério da Economia""","""Palácio do Planalto"""
"10-07-2019","Não","-9830","15:00","00:10","-890","""Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"10-07-2019","Não","-9830","16:15","00:10","-965","""Deputado Bibo Nunes (PSL/RS); Deputada Estadual Fran Somensi (PRB/RS); e Claiton Gonçalves, Prefeito do Município de Farroupilha/RS""","""Palácio do Planalto"""
"10-07-2019","Não","-9830","16:45","00:10","-995","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Senador Luiz do Carmo (MDB/GO)""","""Palácio do Planalto"""
"10-07-2019","Não","-9830","17:00","00:10","-1010","""Representantes do Instituto Brasileiro de Direito e Religião (IBDR)""","""Palácio do Planalto"""
"10-07-2019","Não","-9830","18:00","00:10","-1070","""Senador Chico Rodrigues (DEM/RR), Vice-Líder do Governo no Senado Federal""","""Palácio do Planalto"""
"10-07-2019","Não","-9830","18:15","00:10","-1085","""Jorge Antônio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
