"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"09-07-2019","Não","-9305","08:10","08:45","35","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"09-07-2019","Não","-9305","08:45","09:00","15","""Jorge Antônio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Senador Major Olimpio (PSL/SP), Líder do PSL no Senado Federal; Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; Deputado Guilherme Derrite (PP/SP), Vice-Líder do Governo na Câmara dos Deputados; Bruno Bianco, Secretário Especial Adjunto de Previdência e Trabalho do Ministério da Economia""","""Palácio do Planalto"""
"09-07-2019","Não","-9305","09:00","09:15","15","""Sérgio Segovia, Presidente da Agência Brasileira de Promoção de Exportações e Investimentos – Apex-Brasil""","""Palácio do Planalto"""
"09-07-2019","Não","-9305","09:15","10:00","45","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; Paulo Guedes, Ministro de Estado da Economia; Sérgio Ricardo Segovia Barbosa, Presidente da Agência Brasileira de Promoção de Exportações e Investimentos – Apex-Brasil; e Hugo Flórez Timorán, Representante do BID no Brasil""","""Palácio do Planalto"""
"09-07-2019","Não","-9305","10:00","10:30","30","""Deputado Marcelo Álvaro Antonio (PSL/MG)""","""Palácio do Planalto"""
"09-07-2019","Não","-9305","10:30","00:10","-620","""Visita ao Ministério do Meio Ambiente""","""Brasília/DF"""
"09-07-2019","Não","-9305","11:20","00:10","-670","""Abraham Weintraub, Ministro de Estado da Educação; e Deputado Onyx Lorenzoni (DEM/RS)""","""Palácio do Planalto"""
"09-07-2019","Não","-9305","11:40","00:10","-690","""Wagner Rosário, Ministro de Estado da Controladoria-Geral da União; e José Múcio Monteiro Filho, Presidente do Tribunal de Contas da União""","""Palácio do Planalto"""
"09-07-2019","Não","-9305","12:00","00:10","-710","""Wagner Rosário, Ministro de Estado da Controladoria-Geral da União; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Senador Flávio Bolsonaro (PSL/RJ); Deputado Onyx Lorenzoni (DEM/RS); e José Múcio Monteiro Filho, Presidente do Tribunal de Contas da União""","""Palácio do Planalto"""
"09-07-2019","Não","-9305","14:00","00:10","-830","""Michelle Bolsonaro, Primeira Dama; e equipe da ONG Trupe Miolo Mole""","""Palácio do Planalto"""
"09-07-2019","Não","-9305","14:30","00:10","-860","""Cerimônia do Programa Nacional de Incentivo ao Voluntariado""","""Brasília/DF"""
"09-07-2019","Não","-9305","16:15","00:10","-965","""Gustavo Canuto, Ministro de Estado do Desenvolvimento Regional; e Romero Rodrigues, Prefeito Municipal de Campina Grande""","""Palácio do Planalto"""
"09-07-2019","Não","-9305","16:45","00:10","-995","""Gustavo Canuto, Ministro de Estado do Desenvolvimento Regional; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Deputado Herculano Passos (MDB/SP), Vice-Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"09-07-2019","Não","-9305","17:00","00:10","-1010","""Deputado PR. Marco Feliciano (PODE/SP) e Deputado Marcos Pereira (PRB/SP)""","""Palácio do Planalto"""
"09-07-2019","Não","-9305","17:30","00:10","-1040","""Marquinho de Oliveira, Prefeito do Município de Morungaba/SP""","""Palácio do Planalto"""
"09-07-2019","Não","-9305","17:45","00:10","-1055","""Jorge Antonio de Oliveira Francisco, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Ronaldo Caiado, Governador do Estado de Goiás""","""Palácio do Planalto"""
