"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"22-07-2019","Não","520","08:10","09:10","60","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Jorge Antônio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"22-07-2019","Não","520","09:20","09:40","20","""Ricardo Salles, Ministro de Estado do Meio Ambiente""","""Palácio do Planalto"""
"22-07-2019","Não","520","09:50","10:05","15","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Ricardo Salles, Ministro de Estado do Meio Ambiente; e Wagner Rosário, Ministro de Estado da Controladoria-Geral da União""","""Palácio do Planalto"""
"22-07-2019","Não","520","10:30","10:50","20","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"22-07-2019","Não","520","10:50","11:25","35","""Karina Kufa, Advogada""","""Palácio do Planalto"""
"22-07-2019","Não","520","12:00","13:50","110","""Almoço com os Oficiais-Generais da Aeronáutica""","""Brasília/DF"""
"22-07-2019","Não","520","14:00","15:30","90","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"22-07-2019","Não","520","16:00","16:25","25","""Deputado Hélio Lopes (PSL/RJ)""","""Palácio do Planalto"""
"22-07-2019","Não","520","16:25","17:25","60","""Jorge Antônio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"22-07-2019","Não","520","17:25","17:55","30","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"22-07-2019","Não","520","19:00","19:55","55","""Augusto Aras, Subprocurador-geral da República; e Alberto Fraga, ex-Deputado Federal""","""Palácio do Planalto"""
