"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"08-07-2019","Não","490","08:30","09:00","30","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"08-07-2019","Não","490","09:00","09:40","40","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; Won Hye-young, Presidente do Grupo Parlamentar Coreia-Brasil do Congresso Nacional da República da Coreia; e Kim Moo-sung, Presidente do Fórum Coreia-América Latina do Congresso Nacional da República da Coreia""","""Palácio do Planalto"""
"08-07-2019","Não","490","09:40","10:00","20","""Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"08-07-2019","Não","490","10:00","10:30","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"08-07-2019","Não","490","11:10","11:40","30","""Marcos Cintra, Secretário da Receita Federal""","""Palácio do Planalto"""
"08-07-2019","Não","490","11:40","12:10","30","""Jorge Antonio de Oliveira Francisco, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"08-07-2019","Não","490","12:15","13:15","60","""Jorge Antonio de Oliveira Francisco, Ministro de Estado Chefe da Secretaria-Geral da Presidência da República; e Senador Flávio Bolsonaro (PSL/RJ)""","""Palácio do Planalto"""
"08-07-2019","Não","490","14:15","15:00","45","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; Luiz Henrique Mandetta, Ministro de Estado da Saúde; Damares Alves, Ministra de Estado da Mulher, da família e dos Direitos Humanos; e Yohei Sasakawa, Presidente da Fundação Nippon""","""Palácio do Planalto"""
"08-07-2019","Não","490","15:00","16:00","60","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"08-07-2019","Não","490","16:00","16:05","5","""Sr. Thiago Felipe Neves""","""Palácio do Planalto"""
"08-07-2019","Não","490","16:10","17:00","50","""Abraham Weintraub, Ministro de Estado da Educação""","""Palácio do Planalto"""
"08-07-2019","Não","490","17:10","17:30","20","""Coronel Orlando Ferreira da Costa Filho""","""Palácio do Planalto"""
"08-07-2019","Não","490","17:30","18:10","40","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Fernando Azevedo, Ministro de Estado da Defesa; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"08-07-2019","Não","490","18:20","18:50","30","""Sanção do Projeto de Lei que cria a Política Nacional de Incentivo à Ovinocaprinocultura e do Projeto de Lei que cria a Universidade Federal do Norte do Tocantins""","""Palácio do Planalto"""
