"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"11-09-2020","Não","515","07:30","09:30","120","""Partida de Brasília/DF para São Desidério/BA""","""Base Aérea de Brasília"""
"11-09-2020","Não","515","09:40","10:00","20","""Visita às obras da Ferrovia de Integração Oeste-Leste""","""São Desidério/BA"""
"11-09-2020","Não","515","10:00","11:05","65","""Ato alusivo à visita às obras da Ferrovia de Integração Oeste-Leste""","""São Desidério/BA"""
"11-09-2020","Não","515","11:10","13:20","130","""Partida de São Desidério/BA para Brasília/DF""","""São Desidério/BA"""
"11-09-2020","Não","515","13:25","13:45","20","""Fernando Azevedo, Ministro de Estado da Defesa; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Tenente-Brigadeiro do Ar Antonio Carlos Moretti Bermudez, Comandante da Aeronáutica""","""Base Aérea de Brasília"""
"11-09-2020","Não","515","13:45","13:50","5","""Mario Frias, Secretário Especial de Cultura do Ministério do Turismo""","""Base Aérea de Brasília"""
"11-09-2020","Não","515","14:55","15:10","15","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"11-09-2020","Não","515","15:05","15:50","45","""Paulo Guedes, Ministro de Estado da Economia; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e José Levi Mello do Amaral Júnior, Advogado-Geral da União""","""Palácio do Planalto"""
"11-09-2020","Não","515","15:50","16:25","35","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"11-09-2020","Não","515","16:25","17:00","35","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e José Levi Mello do Amaral Júnior, Advogado-Geral da União""","""Palácio do Planalto"""
"11-09-2020","Não","515","17:00","17:25","25","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e José Levi Mello do Amaral Júnior, Advogado-Geral da União""","""Palácio do Planalto"""
