"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"09-09-2020","Não","375","09:00","09:20","20","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"09-09-2020","Não","375","09:20","09:30","10","""Pedro Guimarães, Presidente da CAIXA""","""Palácio do Planalto"""
"09-09-2020","Não","375","09:30","10:10","40","""Paulo Guedes, Ministro de Estado da Economia; Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento; e Bento Albuquerque, Ministro de Estado de Minas e Energia""","""Palácio do Planalto"""
"09-09-2020","Não","375","10:10","11:10","60","""Paulo Guedes, Ministro de Estado da Economia; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"09-09-2020","Não","375","11:10","12:00","50","""Marcelo Magalhães, Secretário Especial do Esporte do Ministério da Cidadania""","""Palácio do Planalto"""
"09-09-2020","Não","375","12:00","13:00","60","""Roberto Campos Neto, Presidente do Banco Central do Brasil""","""Palácio do Planalto"""
"09-09-2020","Não","375","14:15","14:50","35","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"09-09-2020","Não","375","14:50","15:25","35","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"09-09-2020","Não","375","15:30","16:15","45","""Paulo Guedes, Ministro de Estado da Economia; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e José Levi Mello do Amaral Júnior, Advogado-Geral da União""","""Palácio do Planalto"""
"09-09-2020","Não","375","16:15","16:35","20","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
